EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 14-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 CC   : cloud cover in oktas
23-27 Q_CC : Quality code for CC (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121039)
See file sources.txt for more info.



 SOUID,    DATE,   CC, Q_CC
121039,19740430,    8,    0
121039,19740501,    7,    0
121039,19740502,    6,    0
121039,19740503,    6,    0
121039,19740504,    7,    0
121039,19740505,    8,    0
121039,19740506,    8,    0
121039,19740507,    8,    0
121039,19740508,    8,    0
121039,19740509,    4,    0
121039,19740510,    6,    0
121039,19740511,    5,    0
121039,19740512,    3,    0
121039,19740513,    7,    0
121039,19740514,    7,    0
121039,19740515,    5,    0
121039,19740516,    3,    0
121039,19740517,    2,    0
121039,19740518,    2,    0
121039,19740519,    2,    0
121039,19740520,    7,    0
121039,19740521,    5,    0
121039,19740522,    6,    0
121039,19740523,    7,    0
121039,19740524,    6,    0
121039,19740525,    4,    0
121039,19740526,    3,    0
121039,19740527,    5,    0
121039,19740528,    4,    0
121039,19740529,    5,    0
121039,19740530,    5,    0
121039,19740531,    8,    0
121039,19740601,    5,    0
121039,19740602,    4,    0
121039,19740603,    5,    0
121039,19740604,    5,    0
121039,19740605,    5,    0
121039,19740606,    5,    0
121039,19740607,    6,    0
121039,19740608,    7,    0
121039,19740609,    7,    0
121039,19740610,    7,    0
121039,19740611,    4,    0
121039,19740612,    7,    0
121039,19740613,    7,    0
121039,19740614,    5,    0
121039,19740615,    6,    0
121039,19740616,    3,    0
121039,19740617,    6,    0
121039,19740618,    6,    0
121039,19740619,    5,    0
121039,19740620,    7,    0
121039,19740621,    3,    0
121039,19740622,    1,    0
121039,19740623,    3,    0
121039,19740624,    2,    0
121039,19740625,    4,    0
121039,19740626,    6,    0
121039,19740627,    7,    0
121039,19740628,    7,    0
121039,19740629,    6,    0
121039,19740630,    6,    0
121039,19740701,    7,    0
121039,19740702,    5,    0
121039,19740703,    6,    0
121039,19740704,    8,    0
121039,19740705,    7,    0
121039,19740706,    7,    0
121039,19740707,    5,    0
121039,19740708,    7,    0
121039,19740709,    6,    0
121039,19740710,    7,    0
121039,19740711,    8,    0
121039,19740712,    5,    0
121039,19740713,    7,    0
121039,19740714,    5,    0
121039,19740715,    7,    0
121039,19740716,    6,    0
121039,19740717,    6,    0
121039,19740718,    7,    0
121039,19740719,    4,    0
121039,19740720,    8,    0
121039,19740721,    6,    0
121039,19740722,    2,    0
121039,19740723,    7,    0
121039,19740724,    7,    0
121039,19740725,    5,    0
121039,19740726,    7,    0
121039,19740727,    4,    0
121039,19740728,    6,    0
121039,19740729,    2,    0
121039,19740730,    4,    0
121039,19740731,    6,    0
121039,19740801,    4,    0
121039,19740802,    4,    0
121039,19740803,    4,    0
121039,19740804,    7,    0
121039,19740805,    8,    0
121039,19740806,    2,    0
121039,19740807,    4,    0
121039,19740808,    7,    0
121039,19740809,    7,    0
121039,19740810,    6,    0
121039,19740811,    8,    0
121039,19740812,    7,    0
121039,19740813,    6,    0
121039,19740814,    4,    0
121039,19740815,    2,    0
121039,19740816,    3,    0
121039,19740817,    7,    0
121039,19740818,    4,    0
121039,19740819,    7,    0
121039,19740820,    4,    0
121039,19740821,    3,    0
121039,19740822,    1,    0
121039,19740823,    2,    0
121039,19740824,    4,    0
121039,19740825,    2,    0
121039,19740826,    3,    0
121039,19740827,    6,    0
121039,19740828,    4,    0
121039,19740829,    5,    0
121039,19740830,    2,    0
121039,19740831,    7,    0
121039,19740901,    6,    0
121039,19740902,    7,    0
121039,19740903,    5,    0
121039,19740904,    7,    0
121039,19740905,    7,    0
121039,19740906,    8,    0
121039,19740907,    4,    0
121039,19740908,    3,    0
121039,19740909,    8,    0
121039,19740910,    4,    0
121039,19740911,    2,    0
121039,19740912,    3,    0
121039,19740913,    4,    0
121039,19740914,    7,    0
121039,19740915,    6,    0
121039,19740916,    2,    0
121039,19740917,    5,    0
121039,19740918,    7,    0
121039,19740919,    5,    0
121039,19740920,    5,    0
121039,19740921,    4,    0
121039,19740922,    4,    0
121039,19740923,    7,    0
121039,19740924,    7,    0
121039,19740925,    7,    0
121039,19740926,    6,    0
121039,19740927,    8,    0
121039,19740928,    7,    0
121039,19740929,    5,    0
121039,19740930,    5,    0
121039,19741001,    6,    0
121039,19741002,    6,    0
121039,19741003,    7,    0
121039,19741004,    7,    0
121039,19741005,    8,    0
121039,19741006,    7,    0
121039,19741007,    5,    0
121039,19741008,    7,    0
121039,19741009,    7,    0
121039,19741010,    6,    0
121039,19741011,    7,    0
121039,19741012,    7,    0
121039,19741013,    8,    0
121039,19741014,    6,    0
121039,19741015,    5,    0
121039,19741016,    4,    0
121039,19741017,    5,    0
121039,19741018,    7,    0
121039,19741019,    7,    0
121039,19741020,    7,    0
121039,19741021,    8,    0
121039,19741022,    8,    0
121039,19741023,    8,    0
121039,19741024,    8,    0
121039,19741025,    8,    0
121039,19741026,    7,    0
121039,19741027,    7,    0
121039,19741028,    7,    0
121039,19741029,    7,    0
121039,19741030,    8,    0
121039,19741031,    8,    0
121039,19741101,    6,    0
121039,19741102,    8,    0
121039,19741103,    7,    0
121039,19741104,    7,    0
121039,19741105,    3,    0
121039,19741106,    5,    0
121039,19741107,    3,    0
121039,19741108,    6,    0
121039,19741109,    8,    0
121039,19741110,    6,    0
121039,19741111,    6,    0
121039,19741112,    4,    0
121039,19741113,    5,    0
121039,19741114,    7,    0
121039,19741115,    7,    0
121039,19741116,    7,    0
121039,19741117,    4,    0
121039,19741118,    7,    0
121039,19741119,    7,    0
121039,19741120,    8,    0
121039,19741121,    7,    0
121039,19741122,    8,    0
121039,19741123,    7,    0
121039,19741124,    6,    0
121039,19741125,    8,    0
121039,19741126,    7,    0
121039,19741127,    6,    0
121039,19741128,    7,    0
121039,19741129,    7,    0
121039,19741130,    8,    0
121039,19741201,    8,    0
121039,19741202,    7,    0
121039,19741203,    8,    0
121039,19741204,    7,    0
121039,19741205,    6,    0
121039,19741206,    8,    0
121039,19741207,    8,    0
121039,19741208,    8,    0
121039,19741209,    8,    0
121039,19741210,    6,    0
121039,19741211,    7,    0
121039,19741212,    8,    0
121039,19741213,    5,    0
121039,19741214,    8,    0
121039,19741215,    7,    0
121039,19741216,    6,    0
121039,19741217,    6,    0
121039,19741218,    7,    0
121039,19741219,    5,    0
121039,19741220,    8,    0
121039,19741221,    7,    0
121039,19741222,    3,    0
121039,19741223,    2,    0
121039,19741224,    7,    0
121039,19741225,    7,    0
121039,19741226,    7,    0
121039,19741227,    8,    0
121039,19741228,    7,    0
121039,19741229,    8,    0
121039,19741230,    7,    0
121039,19741231,    8,    0
121039,19750101,    8,    0
121039,19750102,    7,    0
121039,19750103,    8,    0
121039,19750104,    8,    0
121039,19750105,    8,    0
121039,19750106,    8,    0
121039,19750107,    8,    0
121039,19750108,    5,    0
121039,19750109,    7,    0
121039,19750110,    7,    0
121039,19750111,    7,    0
121039,19750112,    5,    0
121039,19750113,    4,    0
121039,19750114,    5,    0
121039,19750115,    6,    0
121039,19750116,    6,    0
121039,19750117,    7,    0
121039,19750118,    5,    0
121039,19750119,    7,    0
121039,19750120,    2,    0
121039,19750121,    6,    0
121039,19750122,    6,    0
121039,19750123,    6,    0
121039,19750124,    6,    0
121039,19750125,    7,    0
121039,19750126,    4,    0
121039,19750127,    8,    0
121039,19750128,    8,    0
121039,19750129,    6,    0
121039,19750130,    8,    0
121039,19750131,    8,    0
121039,19750201,    4,    0
121039,19750202,    7,    0
121039,19750203,    4,    0
121039,19750204,    3,    0
121039,19750205,    0,    0
121039,19750206,    0,    0
121039,19750207,    0,    0
121039,19750208,    0,    0
121039,19750209,    0,    0
121039,19750210,    2,    0
121039,19750211,    7,    0
121039,19750212,    6,    0
121039,19750213,    6,    0
121039,19750214,    7,    0
121039,19750215,    4,    0
121039,19750216,    1,    0
121039,19750217,    5,    0
121039,19750218,    8,    0
121039,19750219,    4,    0
121039,19750220,    2,    0
121039,19750221,    2,    0
121039,19750222,    6,    0
121039,19750223,    3,    0
121039,19750224,    6,    0
121039,19750225,    2,    0
121039,19750226,    1,    0
121039,19750227,    0,    0
121039,19750228,    1,    0
121039,19750301,    5,    0
121039,19750302,    5,    0
121039,19750303,    6,    0
121039,19750304,    8,    0
121039,19750305,    7,    0
121039,19750306,    7,    0
121039,19750307,    8,    0
121039,19750308,    6,    0
121039,19750309,    6,    0
121039,19750310,    8,    0
121039,19750311,    8,    0
121039,19750312,    8,    0
121039,19750313,    8,    0
121039,19750314,    8,    0
121039,19750315,    8,    0
121039,19750316,    6,    0
121039,19750317,    8,    0
121039,19750318,    6,    0
121039,19750319,    8,    0
121039,19750320,    7,    0
121039,19750321,    1,    0
121039,19750322,    6,    0
121039,19750323,    1,    0
121039,19750324,    7,    0
121039,19750325,    6,    0
121039,19750326,    8,    0
121039,19750327,    8,    0
121039,19750328,    7,    0
121039,19750329,    6,    0
121039,19750330,    6,    0
121039,19750331,    4,    0
121039,19750401,    7,    0
121039,19750402,    8,    0
121039,19750403,    7,    0
121039,19750404,    5,    0
121039,19750405,    5,    0
121039,19750406,    8,    0
121039,19750407,    6,    0
121039,19750408,    6,    0
121039,19750409,    6,    0
121039,19750410,    5,    0
121039,19750411,    8,    0
121039,19750412,    8,    0
121039,19750413,    8,    0
121039,19750414,    8,    0
121039,19750415,    6,    0
121039,19750416,    8,    0
121039,19750417,    8,    0
121039,19750418,    4,    0
121039,19750419,    8,    0
121039,19750420,    6,    0
121039,19750421,    2,    0
121039,19750422,    3,    0
121039,19750423,    2,    0
121039,19750424,    6,    0
121039,19750425,    4,    0
121039,19750426,    8,    0
121039,19750427,    3,    0
121039,19750428,    2,    0
121039,19750429,    2,    0
121039,19750430,    4,    0
121039,19750501,    4,    0
121039,19750502,    7,    0
121039,19750503,    7,    0
121039,19750504,    7,    0
121039,19750505,    5,    0
121039,19750506,    6,    0
121039,19750507,    5,    0
121039,19750508,    7,    0
121039,19750509,    6,    0
121039,19750510,    6,    0
121039,19750511,    5,    0
121039,19750512,    5,    0
121039,19750513,    3,    0
121039,19750514,    5,    0
121039,19750515,    5,    0
121039,19750516,    3,    0
121039,19750517,    3,    0
121039,19750518,    5,    0
121039,19750519,    5,    0
121039,19750520,    1,    0
121039,19750521,    1,    0
121039,19750522,    6,    0
121039,19750523,    6,    0
121039,19750524,    4,    0
121039,19750525,    5,    0
121039,19750526,    6,    0
121039,19750527,    7,    0
121039,19750528,    3,    0
121039,19750529,    3,    0
121039,19750530,    7,    0
121039,19750531,    6,    0
121039,19750601,    5,    0
121039,19750602,    7,    0
121039,19750603,    7,    0
121039,19750604,    5,    0
121039,19750605,    4,    0
121039,19750606,    4,    0
121039,19750607,    2,    0
121039,19750608,    3,    0
121039,19750609,    4,    0
121039,19750610,    4,    0
121039,19750611,    1,    0
121039,19750612,    1,    0
121039,19750613,    6,    0
121039,19750614,    6,    0
121039,19750615,    7,    0
121039,19750616,    5,    0
121039,19750617,    6,    0
121039,19750618,    7,    0
121039,19750619,    6,    0
121039,19750620,    7,    0
121039,19750621,    8,    0
121039,19750622,    6,    0
121039,19750623,    6,    0
121039,19750624,    8,    0
121039,19750625,    4,    0
121039,19750626,    0,    0
121039,19750627,    5,    0
121039,19750628,    8,    0
121039,19750629,    7,    0
121039,19750630,    5,    0
121039,19750701,    4,    0
121039,19750702,    7,    0
121039,19750703,    6,    0
121039,19750704,    6,    0
121039,19750705,    1,    0
121039,19750706,    5,    0
121039,19750707,    1,    0
121039,19750708,    5,    0
121039,19750709,    6,    0
121039,19750710,    6,    0
121039,19750711,    7,    0
121039,19750712,    5,    0
121039,19750713,    4,    0
121039,19750714,    3,    0
121039,19750715,    4,    0
121039,19750716,    5,    0
121039,19750717,    6,    0
121039,19750718,    7,    0
121039,19750719,    7,    0
121039,19750720,    8,    0
121039,19750721,    7,    0
121039,19750722,    5,    0
121039,19750723,    6,    0
121039,19750724,    5,    0
121039,19750725,    7,    0
121039,19750726,    5,    0
121039,19750727,    6,    0
121039,19750728,    4,    0
121039,19750729,    2,    0
121039,19750730,    1,    0
121039,19750731,    3,    0
121039,19750801,    4,    0
121039,19750802,    1,    0
121039,19750803,    1,    0
121039,19750804,    1,    0
121039,19750805,    3,    0
121039,19750806,    1,    0
121039,19750807,    2,    0
121039,19750808,    1,    0
121039,19750809,    2,    0
121039,19750810,    6,    0
121039,19750811,    6,    0
121039,19750812,    3,    0
121039,19750813,    2,    0
121039,19750814,    3,    0
121039,19750815,    5,    0
121039,19750816,    7,    0
121039,19750817,    6,    0
121039,19750818,    4,    0
121039,19750819,    5,    0
121039,19750820,    6,    0
121039,19750821,    4,    0
121039,19750822,    8,    0
121039,19750823,    6,    0
121039,19750824,    5,    0
121039,19750825,    5,    0
121039,19750826,    2,    0
121039,19750827,    1,    0
121039,19750828,    0,    0
121039,19750829,    0,    0
121039,19750830,    3,    0
121039,19750831,    7,    0
121039,19750901,    7,    0
121039,19750902,    4,    0
121039,19750903,    8,    0
121039,19750904,    4,    0
121039,19750905,    5,    0
121039,19750906,    5,    0
121039,19750907,    4,    0
121039,19750908,    3,    0
121039,19750909,    5,    0
121039,19750910,    7,    0
121039,19750911,    6,    0
121039,19750912,    5,    0
121039,19750913,    5,    0
121039,19750914,    7,    0
121039,19750915,    7,    0
121039,19750916,    1,    0
121039,19750917,    4,    0
121039,19750918,    7,    0
121039,19750919,    4,    0
121039,19750920,    6,    0
121039,19750921,    7,    0
121039,19750922,    3,    0
121039,19750923,    3,    0
121039,19750924,    7,    0
121039,19750925,    7,    0
121039,19750926,    5,    0
121039,19750927,    6,    0
121039,19750928,    7,    0
121039,19750929,    4,    0
121039,19750930,    6,    0
121039,19751001,    2,    0
121039,19751002,    5,    0
121039,19751003,    7,    0
121039,19751004,    5,    0
121039,19751005,    8,    0
121039,19751006,    7,    0
121039,19751007,    6,    0
121039,19751008,    7,    0
121039,19751009,    7,    0
121039,19751010,    4,    0
121039,19751011,    2,    0
121039,19751012,    3,    0
121039,19751013,    8,    0
121039,19751014,    6,    0
121039,19751015,    5,    0
121039,19751016,    5,    0
121039,19751017,    8,    0
121039,19751018,    6,    0
121039,19751019,    8,    0
121039,19751020,    8,    0
121039,19751021,    8,    0
121039,19751022,    3,    0
121039,19751023,    5,    0
121039,19751024,    1,    0
121039,19751025,    5,    0
121039,19751026,    2,    0
121039,19751027,    8,    0
121039,19751028,    6,    0
121039,19751029,    2,    0
121039,19751030,    3,    0
121039,19751031,    3,    0
121039,19751101,    7,    0
121039,19751102,    5,    0
121039,19751103,    6,    0
121039,19751104,    8,    0
121039,19751105,    7,    0
121039,19751106,    8,    0
121039,19751107,    8,    0
121039,19751108,    0,    0
121039,19751109,    4,    0
121039,19751110,    8,    0
121039,19751111,    1,    0
121039,19751112,    8,    0
121039,19751113,    8,    0
121039,19751114,    6,    0
121039,19751115,    5,    0
121039,19751116,    8,    0
121039,19751117,    8,    0
121039,19751118,    8,    0
121039,19751119,    8,    0
121039,19751120,    6,    0
121039,19751121,    5,    0
121039,19751122,    1,    0
121039,19751123,    3,    0
121039,19751124,    3,    0
121039,19751125,    4,    0
121039,19751126,    8,    0
121039,19751127,    7,    0
121039,19751128,    6,    0
121039,19751129,    8,    0
121039,19751130,    6,    0
121039,19751201,    5,    0
121039,19751202,    7,    0
121039,19751203,    5,    0
121039,19751204,    6,    0
121039,19751205,    8,    0
121039,19751206,    7,    0
121039,19751207,    8,    0
121039,19751208,    7,    0
121039,19751209,    6,    0
121039,19751210,    8,    0
121039,19751211,    6,    0
121039,19751212,    7,    0
121039,19751213,    5,    0
121039,19751214,    0,    0
121039,19751215,    0,    0
121039,19751216,    8,    0
121039,19751217,    7,    0
121039,19751218,    0,    0
121039,19751219,    7,    0
121039,19751220,    8,    0
121039,19751221,    8,    0
121039,19751222,    8,    0
121039,19751223,    8,    0
121039,19751224,    7,    0
121039,19751225,    8,    0
121039,19751226,    8,    0
121039,19751227,    8,    0
121039,19751228,    7,    0
121039,19751229,    8,    0
121039,19751230,    5,    0
121039,19751231,    8,    0
121039,19760101,    7,    0
121039,19760102,    7,    0
121039,19760103,    6,    0
121039,19760104,    5,    0
121039,19760105,    8,    0
121039,19760106,    8,    0
121039,19760107,    7,    0
121039,19760108,    7,    0
121039,19760109,    7,    0
121039,19760110,    8,    0
121039,19760111,    8,    0
121039,19760112,    8,    0
121039,19760113,    7,    0
121039,19760114,    8,    0
121039,19760115,    7,    0
121039,19760116,    8,    0
121039,19760117,    7,    0
121039,19760118,    7,    0
121039,19760119,    5,    0
121039,19760120,    6,    0
121039,19760121,    7,    0
121039,19760122,    8,    0
121039,19760123,    6,    0
121039,19760124,    7,    0
121039,19760125,    7,    0
121039,19760126,    5,    0
121039,19760127,    6,    0
121039,19760128,    0,    0
121039,19760129,    0,    0
121039,19760130,    1,    0
121039,19760131,    5,    0
121039,19760201,    5,    0
121039,19760202,    8,    0
121039,19760203,    6,    0
121039,19760204,    3,    0
121039,19760205,    4,    0
121039,19760206,    5,    0
121039,19760207,    8,    0
121039,19760208,    8,    0
121039,19760209,    7,    0
121039,19760210,    8,    0
121039,19760211,    7,    0
121039,19760212,    7,    0
121039,19760213,    8,    0
121039,19760214,    8,    0
121039,19760215,    7,    0
121039,19760216,    5,    0
121039,19760217,    5,    0
121039,19760218,    3,    0
121039,19760219,    5,    0
121039,19760220,    6,    0
121039,19760221,    7,    0
121039,19760222,    3,    0
121039,19760223,    1,    0
121039,19760224,    7,    0
121039,19760225,    4,    0
121039,19760226,    6,    0
121039,19760227,    6,    0
121039,19760228,    1,    0
121039,19760229,    2,    0
121039,19760301,    4,    0
121039,19760302,    2,    0
121039,19760303,    0,    0
121039,19760304,    0,    0
121039,19760305,    0,    0
121039,19760306,    2,    0
121039,19760307,    2,    0
121039,19760308,    3,    0
121039,19760309,    4,    0
121039,19760310,    1,    0
121039,19760311,    5,    0
121039,19760312,    7,    0
121039,19760313,    3,    0
121039,19760314,    2,    0
121039,19760315,    7,    0
121039,19760316,    7,    0
121039,19760317,    8,    0
121039,19760318,    7,    0
121039,19760319,    2,    0
121039,19760320,    1,    0
121039,19760321,    0,    0
121039,19760322,    0,    0
121039,19760323,    1,    0
121039,19760324,    0,    0
121039,19760325,    8,    0
121039,19760326,    8,    0
121039,19760327,    6,    0
121039,19760328,    2,    0
121039,19760329,    6,    0
121039,19760330,    7,    0
121039,19760331,    2,    0
121039,19760401,    4,    0
121039,19760402,    7,    0
121039,19760403,    3,    0
121039,19760404,    8,    0
121039,19760405,    5,    0
121039,19760406,    7,    0
121039,19760407,    6,    0
121039,19760408,    5,    0
121039,19760409,    3,    0
121039,19760410,    3,    0
121039,19760411,    1,    0
121039,19760412,    2,    0
121039,19760413,    0,    0
121039,19760414,    5,    0
121039,19760415,    1,    0
121039,19760416,    5,    0
121039,19760417,    1,    0
121039,19760418,    2,    0
121039,19760419,    1,    0
121039,19760420,    3,    0
121039,19760421,    2,    0
121039,19760422,    3,    0
121039,19760423,    1,    0
121039,19760424,    8,    0
121039,19760425,    8,    0
121039,19760426,    3,    0
121039,19760427,    5,    0
121039,19760428,    2,    0
121039,19760429,    2,    0
121039,19760430,    4,    0
121039,19760501,    3,    0
121039,19760502,    7,    0
121039,19760503,    7,    0
121039,19760504,    5,    0
121039,19760505,    6,    0
121039,19760506,    1,    0
121039,19760507,    1,    0
121039,19760508,    0,    0
121039,19760509,    2,    0
121039,19760510,    2,    0
121039,19760511,    5,    0
121039,19760512,    7,    0
121039,19760513,    5,    0
121039,19760514,    1,    0
121039,19760515,    2,    0
121039,19760516,    4,    0
121039,19760517,    2,    0
121039,19760518,    5,    0
121039,19760519,    7,    0
121039,19760520,    7,    0
121039,19760521,    6,    0
121039,19760522,    7,    0
121039,19760523,    2,    0
121039,19760524,    2,    0
121039,19760525,    3,    0
121039,19760526,    6,    0
121039,19760527,    8,    0
121039,19760528,    6,    0
121039,19760529,    5,    0
121039,19760530,    6,    0
121039,19760531,    7,    0
121039,19760601,    8,    0
121039,19760602,    8,    0
121039,19760603,    8,    0
121039,19760604,    6,    0
121039,19760605,    4,    0
121039,19760606,    1,    0
121039,19760607,    2,    0
121039,19760608,    1,    0
121039,19760609,    1,    0
121039,19760610,    4,    0
121039,19760611,    5,    0
121039,19760612,    4,    0
121039,19760613,    4,    0
121039,19760614,    2,    0
121039,19760615,    7,    0
121039,19760616,    5,    0
121039,19760617,    2,    0
121039,19760618,    1,    0
121039,19760619,    6,    0
121039,19760620,    7,    0
121039,19760621,    5,    0
121039,19760622,    3,    0
121039,19760623,    1,    0
121039,19760624,    3,    0
121039,19760625,    1,    0
121039,19760626,    1,    0
121039,19760627,    0,    0
121039,19760628,    1,    0
121039,19760629,    0,    0
121039,19760630,    0,    0
121039,19760701,    1,    0
121039,19760702,    0,    0
121039,19760703,    0,    0
121039,19760704,    0,    0
121039,19760705,    2,    0
121039,19760706,    1,    0
121039,19760707,    1,    0
121039,19760708,    1,    0
121039,19760709,    2,    0
121039,19760710,    5,    0
121039,19760711,    1,    0
121039,19760712,    4,    0
121039,19760713,    6,    0
121039,19760714,    7,    0
121039,19760715,    6,    0
121039,19760716,    6,    0
121039,19760717,    6,    0
121039,19760718,    6,    0
121039,19760719,    6,    0
121039,19760720,    7,    0
121039,19760721,    7,    0
121039,19760722,    8,    0
121039,19760723,    4,    0
121039,19760724,    7,    0
121039,19760725,    5,    0
121039,19760726,    7,    0
121039,19760727,    1,    0
121039,19760728,    5,    0
121039,19760729,    4,    0
121039,19760730,    5,    0
121039,19760731,    8,    0
121039,19760801,    4,    0
121039,19760802,    7,    0
121039,19760803,    7,    0
121039,19760804,    5,    0
121039,19760805,    6,    0
121039,19760806,    3,    0
121039,19760807,    1,    0
121039,19760808,    3,    0
121039,19760809,    4,    0
121039,19760810,    6,    0
121039,19760811,    2,    0
121039,19760812,    3,    0
121039,19760813,    2,    0
121039,19760814,    5,    0
121039,19760815,    2,    0
121039,19760816,    2,    0
121039,19760817,    2,    0
121039,19760818,    3,    0
121039,19760819,    2,    0
121039,19760820,    6,    0
121039,19760821,    0,    0
121039,19760822,    1,    0
121039,19760823,    0,    0
121039,19760824,    0,    0
121039,19760825,    0,    0
121039,19760826,    5,    0
121039,19760827,    5,    0
121039,19760828,    5,    0
121039,19760829,    7,    0
121039,19760830,    6,    0
121039,19760831,    5,    0
121039,19760901,    7,    0
121039,19760902,    7,    0
121039,19760903,    6,    0
121039,19760904,    7,    0
121039,19760905,    7,    0
121039,19760906,    2,    0
121039,19760907,    2,    0
121039,19760908,    4,    0
121039,19760909,    8,    0
121039,19760910,    6,    0
121039,19760911,    7,    0
121039,19760912,    7,    0
121039,19760913,    5,    0
121039,19760914,    5,    0
121039,19760915,    7,    0
121039,19760916,    8,    0
121039,19760917,    7,    0
121039,19760918,    5,    0
121039,19760919,    3,    0
121039,19760920,    6,    0
121039,19760921,    1,    0
121039,19760922,    2,    0
121039,19760923,    6,    0
121039,19760924,    7,    0
121039,19760925,    6,    0
121039,19760926,    5,    0
121039,19760927,    7,    0
121039,19760928,    8,    0
121039,19760929,    7,    0
121039,19760930,    5,    0
121039,19761001,    7,    0
121039,19761002,    6,    0
121039,19761003,    4,    0
121039,19761004,    6,    0
121039,19761005,    5,    0
121039,19761006,    7,    0
121039,19761007,    6,    0
121039,19761008,    4,    0
121039,19761009,    4,    0
121039,19761010,    4,    0
121039,19761011,    6,    0
121039,19761012,    7,    0
121039,19761013,    8,    0
121039,19761014,    6,    0
121039,19761015,    5,    0
121039,19761016,    2,    0
121039,19761017,    5,    0
121039,19761018,    6,    0
121039,19761019,    6,    0
121039,19761020,    7,    0
121039,19761021,    7,    0
121039,19761022,    7,    0
121039,19761023,    7,    0
121039,19761024,    7,    0
121039,19761025,    4,    0
121039,19761026,    4,    0
121039,19761027,    8,    0
121039,19761028,    8,    0
121039,19761029,    4,    0
121039,19761030,    8,    0
121039,19761031,    7,    0
121039,19761101,    7,    0
121039,19761102,    7,    0
121039,19761103,    7,    0
121039,19761104,    5,    0
121039,19761105,    6,    0
121039,19761106,    6,    0
121039,19761107,    7,    0
121039,19761108,    7,    0
121039,19761109,    7,    0
121039,19761110,    7,    0
121039,19761111,    7,    0
121039,19761112,    5,    0
121039,19761113,    8,    0
121039,19761114,    8,    0
121039,19761115,    8,    0
121039,19761116,    8,    0
121039,19761117,    8,    0
121039,19761118,    8,    0
121039,19761119,    6,    0
121039,19761120,    6,    0
121039,19761121,    4,    0
121039,19761122,    7,    0
121039,19761123,    5,    0
121039,19761124,    8,    0
121039,19761125,    8,    0
121039,19761126,    8,    0
121039,19761127,    8,    0
121039,19761128,    6,    0
121039,19761129,    7,    0
121039,19761130,    7,    0
121039,19761201,    7,    0
121039,19761202,    8,    0
121039,19761203,    5,    0
121039,19761204,    5,    0
121039,19761205,    2,    0
121039,19761206,    6,    0
121039,19761207,    3,    0
121039,19761208,    5,    0
121039,19761209,    6,    0
121039,19761210,    4,    0
121039,19761211,    7,    0
121039,19761212,    7,    0
121039,19761213,    7,    0
121039,19761214,    8,    0
121039,19761215,    7,    0
121039,19761216,    7,    0
121039,19761217,    8,    0
121039,19761218,    7,    0
121039,19761219,    7,    0
121039,19761220,    8,    0
121039,19761221,    8,    0
121039,19761222,    6,    0
121039,19761223,    8,    0
121039,19761224,    7,    0
121039,19761225,    2,    0
121039,19761226,    4,    0
121039,19761227,    8,    0
121039,19761228,    6,    0
121039,19761229,    0,    0
121039,19761230,    5,    0
121039,19761231,    7,    0
121039,19770101,    7,    0
121039,19770102,    8,    0
121039,19770103,    8,    0
121039,19770104,    8,    0
121039,19770105,    3,    0
121039,19770106,    7,    0
121039,19770107,    8,    0
121039,19770108,    8,    0
121039,19770109,    8,    0
121039,19770110,    5,    0
121039,19770111,    6,    0
121039,19770112,    8,    0
121039,19770113,    5,    0
121039,19770114,    7,    0
121039,19770115,    8,    0
121039,19770116,    8,    0
121039,19770117,    7,    0
121039,19770118,    4,    0
121039,19770119,    7,    0
121039,19770120,    7,    0
121039,19770121,    7,    0
121039,19770122,    8,    0
121039,19770123,    6,    0
121039,19770124,    5,    0
121039,19770125,    8,    0
121039,19770126,    7,    0
121039,19770127,    7,    0
121039,19770128,    7,    0
121039,19770129,    8,    0
121039,19770130,    3,    0
121039,19770131,    1,    0
121039,19770201,    2,    0
121039,19770202,    5,    0
121039,19770203,    6,    0
121039,19770204,    7,    0
121039,19770205,    7,    0
121039,19770206,    8,    0
121039,19770207,    7,    0
121039,19770208,    7,    0
121039,19770209,    5,    0
121039,19770210,    7,    0
121039,19770211,    7,    0
121039,19770212,    8,    0
121039,19770213,    7,    0
121039,19770214,    6,    0
121039,19770215,    7,    0
121039,19770216,    6,    0
121039,19770217,    7,    0
121039,19770218,    6,    0
121039,19770219,    6,    0
121039,19770220,    7,    0
121039,19770221,    6,    0
121039,19770222,    4,    0
121039,19770223,    6,    0
121039,19770224,    7,    0
121039,19770225,    7,    0
121039,19770226,    4,    0
121039,19770227,    4,    0
121039,19770228,    0,    0
121039,19770301,    5,    0
121039,19770302,    8,    0
121039,19770303,    7,    0
121039,19770304,    5,    0
121039,19770305,    5,    0
121039,19770306,    5,    0
121039,19770307,    5,    0
121039,19770308,    6,    0
121039,19770309,    4,    0
121039,19770310,    7,    0
121039,19770311,    6,    0
