EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 PP   : sea level pressure in 0.1 hPa
23-27 Q_PP : Quality code for PP (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 121041)
See file sources.txt for more info.



 SOUID,    DATE,   PP, Q_PP
121041,19780519,10122,    0
121041,19780520,10142,    0
121041,19780521,10132,    0
121041,19780522,10019,    0
121041,19780523,10023,    0
121041,19780524,10127,    0
121041,19780525,10210,    0
121041,19780526,10244,    0
121041,19780527,10244,    0
121041,19780528,10256,    0
121041,19780529,10249,    0
121041,19780530,10218,    0
121041,19780531,10199,    0
121041,19780601,10212,    0
121041,19780602,10219,    0
121041,19780603,10188,    0
121041,19780604,10163,    0
121041,19780605,10176,    0
121041,19780606,10140,    0
121041,19780607,10137,    0
121041,19780608,10168,    0
121041,19780609,10161,    0
121041,19780610,10179,    0
121041,19780611,10252,    0
121041,19780612,10186,    0
121041,19780613,10176,    0
121041,19780614,10154,    0
121041,19780615,10084,    0
121041,19780616,10041,    0
121041,19780617,10064,    0
121041,19780618,10157,    0
121041,19780619,10182,    0
121041,19780620,10154,    0
121041,19780621,10109,    0
121041,19780622,10071,    0
121041,19780623,10000,    0
121041,19780624,10012,    0
121041,19780625,10085,    0
121041,19780626,10125,    0
121041,19780627,10147,    0
121041,19780628,10173,    0
121041,19780629,10164,    0
121041,19780630,10165,    0
121041,19780701,10203,    0
121041,19780702,10165,    0
121041,19780703,10070,    0
121041,19780704,10045,    0
121041,19780705,10059,    0
121041,19780706,10119,    0
121041,19780707,10162,    0
121041,19780708,10155,    0
121041,19780709,10104,    0
121041,19780710,10137,    0
121041,19780711,10140,    0
121041,19780712,10158,    0
121041,19780713,10226,    0
121041,19780714,10242,    0
121041,19780715,10242,    0
121041,19780716,10203,    0
121041,19780717,10198,    0
121041,19780718,10116,    0
121041,19780719,10122,    0
121041,19780720,10105,    0
121041,19780721,10158,    0
121041,19780722,10218,    0
121041,19780723,10208,    0
121041,19780724,10179,    0
121041,19780725,10180,    0
121041,19780726,10123,    0
121041,19780727,10184,    0
121041,19780728,10208,    0
121041,19780729,10212,    0
121041,19780730,10152,    0
121041,19780731,10107,    0
121041,19780801,10146,    0
121041,19780802,10144,    0
121041,19780803,10138,    0
121041,19780804,10168,    0
121041,19780805,10184,    0
121041,19780806,10125,    0
121041,19780807,10072,    0
121041,19780808,10075,    0
121041,19780809,10138,    0
121041,19780810,10184,    0
121041,19780811,10229,    0
121041,19780812,10222,    0
121041,19780813,10185,    0
121041,19780814,10174,    0
121041,19780815,10110,    0
121041,19780816,10161,    0
121041,19780817,10216,    0
121041,19780818,10257,    0
121041,19780819,10233,    0
121041,19780820,10190,    0
121041,19780821,10202,    0
121041,19780822,10204,    0
121041,19780823,10220,    0
121041,19780824,10260,    0
121041,19780825,10255,    0
121041,19780826,10241,    0
121041,19780827,10203,    0
121041,19780828,10228,    0
121041,19780829,10204,    0
121041,19780830,10144,    0
121041,19780831,10148,    0
121041,19780901,10116,    0
121041,19780902,10122,    0
121041,19780903,10142,    0
121041,19780904,10125,    0
121041,19780905,10097,    0
121041,19780906,10063,    0
121041,19780907,10091,    0
121041,19780908,10163,    0
121041,19780909,10175,    0
121041,19780910,10176,    0
121041,19780911,10097,    0
121041,19780912,10194,    0
121041,19780913,10246,    0
121041,19780914,10176,    0
121041,19780915,10205,    0
121041,19780916,10241,    0
121041,19780917,10224,    0
121041,19780918,10254,    0
121041,19780919,10222,    0
121041,19780920,10288,    0
121041,19780921,10284,    0
121041,19780922,10251,    0
121041,19780923,10204,    0
121041,19780924,10201,    0
121041,19780925,10208,    0
121041,19780926,10228,    0
121041,19780927,10165,    0
121041,19780928,10145,    0
121041,19780929,10059,    0
121041,19780930,10051,    0
121041,19781001,10092,    0
121041,19781002,10208,    0
121041,19781003,10195,    0
121041,19781004,10198,    0
121041,19781005,10239,    0
121041,19781006,10246,    0
121041,19781007,10241,    0
121041,19781008,10202,    0
121041,19781009,10193,    0
121041,19781010,10197,    0
121041,19781011,10251,    0
121041,19781012,10267,    0
121041,19781013,10238,    0
121041,19781014,10216,    0
121041,19781015,10204,    0
121041,19781016,10172,    0
121041,19781017,10087,    0
121041,19781018,10203,    0
121041,19781019,10272,    0
121041,19781020,10224,    0
121041,19781021,10228,    0
121041,19781022,10191,    0
121041,19781023,10240,    0
121041,19781024,10258,    0
121041,19781025,10243,    0
121041,19781026,10268,    0
121041,19781027,10326,    0
121041,19781028,10296,    0
121041,19781029,10290,    0
121041,19781030,10276,    0
121041,19781031,10269,    0
121041,19781101,10320,    0
121041,19781102,10315,    0
121041,19781103,10306,    0
121041,19781104,10295,    0
121041,19781105,10317,    0
121041,19781106,10321,    0
121041,19781107,10312,    0
121041,19781108,10309,    0
121041,19781109,10319,    0
121041,19781110,10279,    0
121041,19781111,10292,    0
121041,19781112,10247,    0
121041,19781113,10262,    0
121041,19781114,10336,    0
121041,19781115,10268,    0
121041,19781116,10252,    0
121041,19781117,10314,    0
121041,19781118,10272,    0
121041,19781119,10214,    0
121041,19781120,10228,    0
121041,19781121,10302,    0
121041,19781122,10339,    0
121041,19781123,10345,    0
121041,19781124,10274,    0
121041,19781125,10182,    0
121041,19781126,10180,    0
121041,19781127,10132,    0
121041,19781128,10095,    0
121041,19781129,10192,    0
121041,19781130,10206,    0
121041,19781201,10224,    0
121041,19781202,10213,    0
121041,19781203,10156,    0
121041,19781204,10119,    0
121041,19781205,10245,    0
121041,19781206,10256,    0
121041,19781207,10165,    0
121041,19781208,10047,    0
121041,19781209,10084,    0
121041,19781210,10152,    0
121041,19781211,10048,    0
121041,19781212, 9926,    0
121041,19781213, 9875,    0
121041,19781214, 9844,    0
121041,19781215, 9911,    0
121041,19781216, 9970,    0
121041,19781217,10152,    0
121041,19781218,10278,    0
121041,19781219,10186,    0
121041,19781220,10118,    0
121041,19781221,10150,    0
121041,19781222,10130,    0
121041,19781223,10117,    0
121041,19781224,10012,    0
121041,19781225,10007,    0
121041,19781226,10097,    0
121041,19781227,10047,    0
121041,19781228, 9947,    0
121041,19781229, 9907,    0
121041,19781230, 9936,    0
121041,19781231, 9906,    0
121041,19790101,10141,    0
121041,19790102,10224,    0
121041,19790103,10238,    0
121041,19790104,10158,    0
121041,19790105,10247,    0
121041,19790106,10307,    0
121041,19790107,10321,    0
121041,19790108,10232,    0
121041,19790109,10119,    0
121041,19790110, 9983,    0
121041,19790111, 9817,    0
121041,19790112, 9974,    0
121041,19790113,10155,    0
121041,19790114,10289,    0
121041,19790115,10336,    0
121041,19790116,10345,    0
121041,19790117,10255,    0
121041,19790118,10220,    0
121041,19790119,10191,    0
121041,19790120,10187,    0
121041,19790121,10242,    0
121041,19790122,10191,    0
121041,19790123,10073,    0
121041,19790124,10064,    0
121041,19790125,10044,    0
121041,19790126, 9962,    0
121041,19790127, 9993,    0
121041,19790128, 9984,    0
121041,19790129, 9999,    0
121041,19790130,10004,    0
121041,19790131,10132,    0
121041,19790201,10056,    0
121041,19790202, 9948,    0
121041,19790203,10070,    0
121041,19790204,10047,    0
121041,19790205,10004,    0
121041,19790206,10143,    0
121041,19790207,10013,    0
121041,19790208,10049,    0
121041,19790209,10065,    0
121041,19790210,10007,    0
121041,19790211, 9965,    0
121041,19790212, 9898,    0
121041,19790213, 9890,    0
121041,19790214, 9860,    0
121041,19790215,10014,    0
121041,19790216,10184,    0
121041,19790217,10174,    0
121041,19790218,10187,    0
121041,19790219,10250,    0
121041,19790220,10307,    0
121041,19790221,10277,    0
121041,19790222,10259,    0
121041,19790223,10281,    0
121041,19790224,10350,    0
121041,19790225,10419,    0
121041,19790226,10372,    0
121041,19790227,10258,    0
121041,19790228,10088,    0
121041,19790301,10122,    0
121041,19790302,10229,    0
121041,19790303,10251,    0
121041,19790304,10245,    0
121041,19790305,10296,    0
121041,19790306,10186,    0
121041,19790307,10112,    0
121041,19790308,10202,    0
121041,19790309,10073,    0
121041,19790310,10099,    0
121041,19790311,10035,    0
121041,19790312,10072,    0
121041,19790313,10094,    0
121041,19790314,10041,    0
121041,19790315, 9952,    0
121041,19790316, 9928,    0
121041,19790317,10003,    0
121041,19790318,10007,    0
121041,19790319,10045,    0
121041,19790320, 9997,    0
121041,19790321,10000,    0
121041,19790322,10095,    0
121041,19790323,10146,    0
121041,19790324,10199,    0
121041,19790325,10050,    0
121041,19790326, 9979,    0
121041,19790327, 9941,    0
121041,19790328, 9870,    0
121041,19790329, 9966,    0
121041,19790330,10032,    0
121041,19790331,10099,    0
121041,19790401,10095,    0
121041,19790402,10045,    0
121041,19790403, 9986,    0
121041,19790404,10014,    0
121041,19790405,10069,    0
121041,19790406,10112,    0
121041,19790407,10166,    0
121041,19790408,10171,    0
121041,19790409,10119,    0
121041,19790410,10070,    0
121041,19790411,10037,    0
121041,19790412,10113,    0
121041,19790413,10164,    0
121041,19790414,10161,    0
121041,19790415,10228,    0
121041,19790416,10205,    0
121041,19790417,10208,    0
121041,19790418,10277,    0
121041,19790419,10275,    0
121041,19790420,10198,    0
121041,19790421,10145,    0
121041,19790422,10092,    0
121041,19790423, 9983,    0
121041,19790424, 9960,    0
121041,19790425,10057,    0
121041,19790426,10134,    0
121041,19790427,10223,    0
121041,19790428,10185,    0
121041,19790429,10125,    0
121041,19790430,10051,    0
121041,19790501,10066,    0
121041,19790502, 9990,    0
121041,19790503,10099,    0
121041,19790504,10141,    0
121041,19790505,10205,    0
121041,19790506,10233,    0
121041,19790507,10241,    0
121041,19790508,10221,    0
121041,19790509,10201,    0
121041,19790510,10282,    0
121041,19790511,10243,    0
121041,19790512,10277,    0
121041,19790513,10322,    0
121041,19790514,10297,    0
121041,19790515,10203,    0
121041,19790516,10090,    0
121041,19790517,10080,    0
121041,19790518,10134,    0
121041,19790519,10188,    0
121041,19790520,10112,    0
121041,19790521,10145,    0
121041,19790522,10155,    0
121041,19790523,10122,    0
121041,19790524,10100,    0
121041,19790525,10099,    0
121041,19790526,10098,    0
121041,19790527,10099,    0
121041,19790528,10167,    0
121041,19790529,10168,    0
121041,19790530,10160,    0
121041,19790531,10152,    0
121041,19790601,10232,    0
121041,19790602,10242,    0
121041,19790603,10210,    0
121041,19790604,10181,    0
121041,19790605,10174,    0
121041,19790606,10195,    0
121041,19790607,10197,    0
121041,19790608,10189,    0
121041,19790609,10174,    0
121041,19790610,10181,    0
121041,19790611,10181,    0
121041,19790612,10191,    0
121041,19790613,10122,    0
121041,19790614,10090,    0
121041,19790615,10044,    0
121041,19790616,10159,    0
121041,19790617,10258,    0
121041,19790618,10274,    0
121041,19790619,10243,    0
121041,19790620,10199,    0
121041,19790621,10148,    0
121041,19790622,10147,    0
121041,19790623,10147,    0
121041,19790624,10092,    0
121041,19790625,10162,    0
121041,19790626,10180,    0
121041,19790627,10192,    0
121041,19790628,10205,    0
121041,19790629,10174,    0
121041,19790630,10192,    0
121041,19790701,10216,    0
121041,19790702,10228,    0
121041,19790703,10236,    0
121041,19790704,10261,    0
121041,19790705,10290,    0
121041,19790706,10255,    0
121041,19790707,10193,    0
121041,19790708,10164,    0
121041,19790709,10159,    0
121041,19790710,10220,    0
121041,19790711,10218,    0
121041,19790712,10177,    0
121041,19790713,10162,    0
121041,19790714,10239,    0
121041,19790715,10256,    0
121041,19790716,10221,    0
121041,19790717,10189,    0
121041,19790718,10135,    0
121041,19790719,10116,    0
121041,19790720,10140,    0
121041,19790721,10132,    0
121041,19790722,10188,    0
121041,19790723,10232,    0
121041,19790724,10203,    0
121041,19790725,10182,    0
121041,19790726,10196,    0
121041,19790727,10220,    0
121041,19790728,10183,    0
121041,19790729,10126,    0
121041,19790730,10105,    0
121041,19790731,10069,    0
121041,19790801,10072,    0
121041,19790802,10078,    0
121041,19790803,10143,    0
121041,19790804,10197,    0
121041,19790805,10205,    0
121041,19790806,10153,    0
121041,19790807,10109,    0
121041,19790808,10100,    0
121041,19790809,10071,    0
121041,19790810,10097,    0
121041,19790811,10163,    0
121041,19790812,10196,    0
121041,19790813,10178,    0
121041,19790814,10094,    0
121041,19790815,10139,    0
121041,19790816,10160,    0
121041,19790817,10125,    0
121041,19790818,10114,    0
121041,19790819,10121,    0
121041,19790820,10169,    0
121041,19790821,10161,    0
121041,19790822,10150,    0
121041,19790823,10122,    0
121041,19790824,10095,    0
121041,19790825,10109,    0
121041,19790826,10095,    0
121041,19790827,10160,    0
121041,19790828,10240,    0
121041,19790829,10275,    0
121041,19790830,10237,    0
121041,19790831,10210,    0
121041,19790901,10200,    0
121041,19790902,10168,    0
121041,19790903,10172,    0
121041,19790904,10234,    0
121041,19790905,10229,    0
121041,19790906,10156,    0
121041,19790907,10180,    0
121041,19790908,10192,    0
121041,19790909,10194,    0
121041,19790910,10222,    0
121041,19790911,10225,    0
121041,19790912,10204,    0
121041,19790913,10177,    0
121041,19790914,10197,    0
121041,19790915,10242,    0
121041,19790916,10269,    0
121041,19790917,10170,    0
121041,19790918,10148,    0
121041,19790919,10170,    0
121041,19790920,10133,    0
121041,19790921,10148,    0
121041,19790922,10162,    0
121041,19790923,10206,    0
121041,19790924,10213,    0
121041,19790925,10229,    0
121041,19790926,10234,    0
121041,19790927,10249,    0
121041,19790928,10295,    0
121041,19790929,10274,    0
121041,19790930,10232,    0
121041,19791001,10212,    0
121041,19791002,10217,    0
121041,19791003,10178,    0
121041,19791004,10095,    0
121041,19791005,10075,    0
121041,19791006,10133,    0
121041,19791007,10161,    0
121041,19791008,10190,    0
121041,19791009,10145,    0
121041,19791010,10084,    0
121041,19791011,10052,    0
121041,19791012,10022,    0
121041,19791013, 9981,    0
121041,19791014, 9987,    0
121041,19791015, 9980,    0
121041,19791016,10090,    0
121041,19791017,10205,    0
121041,19791018,10252,    0
121041,19791019,10291,    0
121041,19791020,10267,    0
121041,19791021,10260,    0
121041,19791022,10269,    0
121041,19791023,10238,    0
121041,19791024,10216,    0
121041,19791025,10176,    0
121041,19791026,10124,    0
121041,19791027,10106,    0
121041,19791028,10074,    0
121041,19791029,10065,    0
121041,19791030,10127,    0
121041,19791031,10138,    0
121041,19791101,10155,    0
121041,19791102,10239,    0
121041,19791103,10299,    0
121041,19791104,10186,    0
121041,19791105,10033,    0
121041,19791106, 9973,    0
121041,19791107,10024,    0
121041,19791108,10036,    0
121041,19791109,10075,    0
121041,19791110,10173,    0
121041,19791111,10230,    0
121041,19791112,10102,    0
121041,19791113,10091,    0
121041,19791114, 9988,    0
121041,19791115, 9960,    0
121041,19791116,10010,    0
121041,19791117,10131,    0
121041,19791118,10091,    0
121041,19791119,10159,    0
121041,19791120,10248,    0
121041,19791121,10308,    0
121041,19791122,10316,    0
121041,19791123,10262,    0
121041,19791124,10219,    0
121041,19791125,10273,    0
121041,19791126,10210,    0
121041,19791127,10238,    0
121041,19791128,10280,    0
121041,19791129,10261,    0
121041,19791130,10201,    0
121041,19791201,10192,    0
121041,19791202,10255,    0
121041,19791203,10253,    0
121041,19791204,10280,    0
121041,19791205,10202,    0
121041,19791206,10231,    0
121041,19791207,10187,    0
121041,19791208,10122,    0
121041,19791209,10042,    0
121041,19791210, 9928,    0
121041,19791211, 9867,    0
121041,19791212,10121,    0
121041,19791213,10120,    0
121041,19791214,10000,    0
121041,19791215, 9915,    0
121041,19791216,10032,    0
121041,19791217,10071,    0
121041,19791218,10091,    0
121041,19791219,10090,    0
121041,19791220,10161,    0
121041,19791221,10185,    0
121041,19791222,10048,    0
121041,19791223,10032,    0
121041,19791224,10140,    0
121041,19791225,10230,    0
121041,19791226,10305,    0
121041,19791227,10213,    0
121041,19791228,10033,    0
121041,19791229,10020,    0
121041,19791230, 9981,    0
121041,19791231,10048,    0
121041,19800101,10082,    0
121041,19800102,10154,    0
121041,19800103,10232,    0
121041,19800104,10134,    0
121041,19800105,10089,    0
121041,19800106,10100,    0
121041,19800107,10139,    0
121041,19800108,10218,    0
121041,19800109,10227,    0
121041,19800110,10273,    0
121041,19800111,10356,    0
121041,19800112,10398,    0
121041,19800113,10363,    0
121041,19800114,10235,    0
121041,19800115,10152,    0
121041,19800116,10165,    0
121041,19800117,10187,    0
121041,19800118,10150,    0
121041,19800119,10125,    0
121041,19800120,10126,    0
121041,19800121,10085,    0
121041,19800122,10006,    0
121041,19800123,10018,    0
121041,19800124,10046,    0
121041,19800125,10150,    0
121041,19800126,10226,    0
121041,19800127,10266,    0
121041,19800128,10271,    0
121041,19800129,10199,    0
121041,19800130,10088,    0
121041,19800131, 9918,    0
121041,19800201,10044,    0
121041,19800202,10057,    0
121041,19800203,10053,    0
121041,19800204,10024,    0
121041,19800205,10002,    0
121041,19800206,10076,    0
121041,19800207,10103,    0
121041,19800208,10198,    0
121041,19800209,10143,    0
121041,19800210,10162,    0
121041,19800211,10249,    0
121041,19800212,10269,    0
121041,19800213,10229,    0
121041,19800214,10221,    0
121041,19800215,10188,    0
121041,19800216,10170,    0
121041,19800217,10260,    0
121041,19800218,10278,    0
121041,19800219,10246,    0
121041,19800220,10231,    0
121041,19800221,10246,    0
121041,19800222,10254,    0
121041,19800223,10289,    0
121041,19800224,10293,    0
121041,19800225,10263,    0
121041,19800226,10286,    0
121041,19800227,10330,    0
121041,19800228,10340,    0
121041,19800229,10297,    0
121041,19800301,10254,    0
121041,19800302,10197,    0
121041,19800303,10202,    0
121041,19800304,10225,    0
121041,19800305,10174,    0
121041,19800306,10002,    0
121041,19800307, 9891,    0
121041,19800308, 9969,    0
121041,19800309,10139,    0
121041,19800310,10191,    0
121041,19800311,10179,    0
121041,19800312,10180,    0
121041,19800313,10058,    0
121041,19800314,10089,    0
121041,19800315,10151,    0
121041,19800316,10188,    0
121041,19800317,10156,    0
121041,19800318,10104,    0
121041,19800319,10133,    0
121041,19800320,10057,    0
121041,19800321, 9979,    0
121041,19800322,10025,    0
121041,19800323,10077,    0
121041,19800324,10096,    0
121041,19800325,10076,    0
121041,19800326,10092,    0
121041,19800327,10015,    0
121041,19800328,10035,    0
121041,19800329,10038,    0
121041,19800330,10176,    0
121041,19800331,10160,    0
121041,19800401,10067,    0
121041,19800402,10122,    0
121041,19800403,10226,    0
121041,19800404,10271,    0
121041,19800405,10305,    0
121041,19800406,10303,    0
121041,19800407,10274,    0
121041,19800408,10187,    0
121041,19800409,10184,    0
121041,19800410,10231,    0
121041,19800411,10269,    0
121041,19800412,10237,    0
121041,19800413,10204,    0
121041,19800414,10193,    0
121041,19800415,10182,    0
121041,19800416,10194,    0
121041,19800417,10170,    0
121041,19800418,10152,    0
121041,19800419,10070,    0
121041,19800420,10037,    0
121041,19800421,10143,    0
121041,19800422,10218,    0
121041,19800423,10208,    0
121041,19800424,10166,    0
121041,19800425,10138,    0
121041,19800426,10115,    0
121041,19800427,10156,    0
121041,19800428,10179,    0
121041,19800429,10171,    0
121041,19800430,10154,    0
121041,19800501,10131,    0
121041,19800502,10134,    0
121041,19800503,10124,    0
121041,19800504,10104,    0
121041,19800505,10107,    0
121041,19800506,10043,    0
121041,19800507,10031,    0
121041,19800508,10081,    0
121041,19800509,10218,    0
121041,19800510,10296,    0
121041,19800511,10266,    0
121041,19800512,10214,    0
121041,19800513,10196,    0
121041,19800514,10214,    0
121041,19800515,10243,    0
121041,19800516,10230,    0
121041,19800517,10210,    0
121041,19800518,10169,    0
121041,19800519,10171,    0
121041,19800520,10137,    0
121041,19800521,10103,    0
121041,19800522,10147,    0
121041,19800523,10183,    0
121041,19800524,10169,    0
121041,19800525,10165,    0
121041,19800526,10150,    0
121041,19800527,10103,    0
121041,19800528,10063,    0
121041,19800529,10025,    0
121041,19800530,10074,    0
121041,19800531,10085,    0
121041,19800601,10105,    0
121041,19800602,10235,    0
121041,19800603,10254,    0
121041,19800604,10239,    0
121041,19800605,10192,    0
121041,19800606,10144,    0
121041,19800607,10130,    0
121041,19800608,10113,    0
121041,19800609,10083,    0
121041,19800610,10057,    0
121041,19800611,10091,    0
121041,19800612,10152,    0
121041,19800613,10162,    0
121041,19800614,10128,    0
121041,19800615,10156,    0
121041,19800616,10158,    0
121041,19800617,10118,    0
121041,19800618,10126,    0
121041,19800619,10112,    0
121041,19800620,10104,    0
121041,19800621,10120,    0
121041,19800622,10093,    0
121041,19800623,10072,    0
121041,19800624,10064,    0
121041,19800625,10078,    0
121041,19800626,10098,    0
121041,19800627,10127,    0
121041,19800628,10094,    0
121041,19800629,10076,    0
121041,19800630,10110,    0
121041,19800701,10012,    0
121041,19800702,10074,    0
121041,19800703,10169,    0
121041,19800704,10176,    0
121041,19800705,10120,    0
121041,19800706,10130,    0
121041,19800707,10084,    0
121041,19800708,10008,    0
121041,19800709,10008,    0
121041,19800710,10068,    0
121041,19800711,10182,    0
121041,19800712,10187,    0
121041,19800713,10150,    0
121041,19800714,10081,    0
121041,19800715,10068,    0
121041,19800716,10164,    0
121041,19800717,10217,    0
121041,19800718,10156,    0
121041,19800719,10092,    0
121041,19800720, 9994,    0
121041,19800721,10099,    0
121041,19800722,10225,    0
121041,19800723,10173,    0
121041,19800724,10194,    0
121041,19800725,10164,    0
121041,19800726,10088,    0
121041,19800727,10140,    0
121041,19800728,10162,    0
121041,19800729,10113,    0
121041,19800730,10155,    0
121041,19800731,10219,    0
121041,19800801,10206,    0
121041,19800802,10162,    0
121041,19800803,10134,    0
121041,19800804,10173,    0
121041,19800805,10168,    0
121041,19800806,10206,    0
121041,19800807,10153,    0
121041,19800808,10091,    0
121041,19800809,10176,    0
121041,19800810,10193,    0
121041,19800811,10142,    0
121041,19800812,10088,    0
121041,19800813,10144,    0
121041,19800814,10148,    0
121041,19800815,10101,    0
121041,19800816,10149,    0
121041,19800817,10202,    0
121041,19800818,10191,    0
121041,19800819,10215,    0
121041,19800820,10207,    0
121041,19800821,10148,    0
121041,19800822,10164,    0
121041,19800823,10195,    0
121041,19800824,10220,    0
121041,19800825,10220,    0
121041,19800826,10187,    0
121041,19800827,10167,    0
121041,19800828,10169,    0
121041,19800829,10136,    0
121041,19800830,10072,    0
121041,19800831,10123,    0
121041,19800901,10270,    0
121041,19800902,10289,    0
121041,19800903,10216,    0
121041,19800904,10180,    0
121041,19800905,10128,    0
121041,19800906,10200,    0
121041,19800907,10223,    0
121041,19800908,10160,    0
121041,19800909,10188,    0
121041,19800910,10157,    0
121041,19800911,10128,    0
121041,19800912,10146,    0
121041,19800913,10146,    0
121041,19800914,10169,    0
121041,19800915,10214,    0
121041,19800916,10226,    0
121041,19800917,10183,    0
121041,19800918,10186,    0
121041,19800919,10129,    0
121041,19800920,10120,    0
121041,19800921,10132,    0
121041,19800922,10162,    0
121041,19800923,10226,    0
121041,19800924,10234,    0
121041,19800925,10264,    0
121041,19800926,10258,    0
121041,19800927,10195,    0
121041,19800928,10206,    0
121041,19800929,10251,    0
121041,19800930,10259,    0
121041,19801001,10277,    0
121041,19801002,10251,    0
121041,19801003,10258,    0
121041,19801004,10198,    0
121041,19801005,10204,    0
121041,19801006,10109,    0
121041,19801007, 9960,    0
121041,19801008,10002,    0
121041,19801009,10041,    0
121041,19801010,10092,    0
121041,19801011, 9970,    0
121041,19801012,10047,    0
121041,19801013,10106,    0
121041,19801014,10103,    0
121041,19801015,10093,    0
121041,19801016, 9998,    0
121041,19801017, 9931,    0
121041,19801018,10012,    0
121041,19801019,10206,    0
121041,19801020,10274,    0
121041,19801021,10235,    0
121041,19801022,10128,    0
121041,19801023,10033,    0
121041,19801024, 9991,    0
121041,19801025,10072,    0
121041,19801026,10232,    0
121041,19801027,10213,    0
121041,19801028,10174,    0
121041,19801029,10139,    0
121041,19801030,10234,    0
121041,19801031,10290,    0
121041,19801101,10317,    0
121041,19801102,10317,    0
121041,19801103,10302,    0
121041,19801104,10293,    0
121041,19801105,10228,    0
121041,19801106,10140,    0
121041,19801107,10137,    0
121041,19801108,10149,    0
121041,19801109,10128,    0
121041,19801110,10153,    0
121041,19801111,10100,    0
121041,19801112,10073,    0
121041,19801113,10186,    0
121041,19801114,10183,    0
121041,19801115,10062,    0
121041,19801116,10079,    0
121041,19801117,10118,    0
121041,19801118,10072,    0
121041,19801119,10225,    0
121041,19801120,10214,    0
121041,19801121,10194,    0
121041,19801122,10217,    0
121041,19801123,10248,    0
121041,19801124,10218,    0
121041,19801125,10120,    0
121041,19801126,10105,    0
121041,19801127,10136,    0
121041,19801128,10013,    0
121041,19801129,10124,    0
121041,19801130,10341,    0
121041,19801201,10382,    0
121041,19801202,10166,    0
121041,19801203,10072,    0
121041,19801204,10050,    0
121041,19801205,10007,    0
121041,19801206, 9958,    0
121041,19801207,10157,    0
121041,19801208,10342,    0
121041,19801209,10385,    0
121041,19801210,10318,    0
121041,19801211,10261,    0
121041,19801212,10271,    0
121041,19801213,10170,    0
121041,19801214,10121,    0
121041,19801215,10039,    0
121041,19801216,10221,    0
121041,19801217,10268,    0
121041,19801218,10086,    0
121041,19801219,10067,    0
121041,19801220, 9866,    0
121041,19801221, 9953,    0
121041,19801222,10193,    0
121041,19801223,10213,    0
121041,19801224,10240,    0
121041,19801225,10182,    0
121041,19801226,10180,    0
121041,19801227,10220,    0
121041,19801228,10371,    0
121041,19801229,10374,    0
121041,19801230,10351,    0
121041,19801231,10260,    0
121041,19810101,10193,    0
121041,19810102,10167,    0
121041,19810103,10010,    0
121041,19810104,10026,    0
121041,19810105,10171,    0
121041,19810106,10152,    0
121041,19810107,10299,    0
121041,19810108,10373,    0
121041,19810109,10280,    0
121041,19810110,10166,    0
121041,19810111,10285,    0
121041,19810112,10141,    0
121041,19810113,10140,    0
121041,19810114,10044,    0
121041,19810115, 9906,    0
121041,19810116,10046,    0
121041,19810117, 9988,    0
121041,19810118,10134,    0
121041,19810119,10082,    0
121041,19810120,10143,    0
121041,19810121,10297,    0
121041,19810122,10317,    0
121041,19810123,10338,    0
121041,19810124,10278,    0
121041,19810125,10237,    0
121041,19810126,10326,    0
121041,19810127,10384,    0
121041,19810128,10412,    0
121041,19810129,10385,    0
121041,19810130,10371,    0
121041,19810131,10381,    0
121041,19810201,10369,    0
121041,19810202,10345,    0
121041,19810203,10100,    0
121041,19810204, 9961,    0
121041,19810205,10075,    0
121041,19810206,10164,    0
121041,19810207,10230,    0
121041,19810208,10232,    0
121041,19810209,10161,    0
121041,19810210,10151,    0
121041,19810211,10255,    0
121041,19810212,10214,    0
121041,19810213,10258,    0
121041,19810214,10264,    0
121041,19810215,10250,    0
121041,19810216,10269,    0
121041,19810217,10284,    0
121041,19810218,10228,    0
121041,19810219,10202,    0
121041,19810220,10188,    0
121041,19810221,10208,    0
121041,19810222,10181,    0
121041,19810223,10178,    0
121041,19810224,10218,    0
121041,19810225,10294,    0
121041,19810226,10273,    0
121041,19810227,10191,    0
121041,19810228,10107,    0
121041,19810301,10110,    0
121041,19810302,10070,    0
121041,19810303,10030,    0
121041,19810304,10141,    0
121041,19810305,10152,    0
121041,19810306,10118,    0
121041,19810307,10138,    0
121041,19810308,10099,    0
121041,19810309,10142,    0
121041,19810310,10142,    0
121041,19810311,10029,    0
121041,19810312,10028,    0
121041,19810313,10011,    0
121041,19810314,10021,    0
121041,19810315,10091,    0
121041,19810316,10120,    0
121041,19810317,10114,    0
121041,19810318,10119,    0
121041,19810319,10084,    0
121041,19810320,10068,    0
121041,19810321,10061,    0
121041,19810322,10003,    0
121041,19810323,10052,    0
121041,19810324,10067,    0
121041,19810325,10093,    0
