EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 13-12-2024
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 SOUID: Source identifier
08-15 DATE : Date YYYYMMDD
17-21 QQ   : global radiation in W/m2
23-27 Q_QQ : Quality code for QQ (0='valid'; 1='suspect'; 9='missing')

This is the series of GERMANY, KOLN-BONN (SOUID: 210447)
See file sources.txt for more info.



 SOUID,    DATE,   QQ, Q_QQ
210447,19570101,-9999,    9
210447,19570102,-9999,    9
210447,19570103,-9999,    9
210447,19570104,-9999,    9
210447,19570105,-9999,    9
210447,19570106,-9999,    9
210447,19570107,-9999,    9
210447,19570108,-9999,    9
210447,19570109,-9999,    9
210447,19570110,-9999,    9
210447,19570111,-9999,    9
210447,19570112,-9999,    9
210447,19570113,-9999,    9
210447,19570114,-9999,    9
210447,19570115,-9999,    9
210447,19570116,-9999,    9
210447,19570117,-9999,    9
210447,19570118,-9999,    9
210447,19570119,-9999,    9
210447,19570120,-9999,    9
210447,19570121,-9999,    9
210447,19570122,-9999,    9
210447,19570123,-9999,    9
210447,19570124,-9999,    9
210447,19570125,-9999,    9
210447,19570126,-9999,    9
210447,19570127,-9999,    9
210447,19570128,-9999,    9
210447,19570129,-9999,    9
210447,19570130,-9999,    9
210447,19570131,-9999,    9
210447,19570201,-9999,    9
210447,19570202,-9999,    9
210447,19570203,-9999,    9
210447,19570204,-9999,    9
210447,19570205,-9999,    9
210447,19570206,-9999,    9
210447,19570207,-9999,    9
210447,19570208,-9999,    9
210447,19570209,-9999,    9
210447,19570210,-9999,    9
210447,19570211,-9999,    9
210447,19570212,-9999,    9
210447,19570213,-9999,    9
210447,19570214,-9999,    9
210447,19570215,-9999,    9
210447,19570216,-9999,    9
210447,19570217,-9999,    9
210447,19570218,-9999,    9
210447,19570219,-9999,    9
210447,19570220,-9999,    9
210447,19570221,-9999,    9
210447,19570222,-9999,    9
210447,19570223,-9999,    9
210447,19570224,-9999,    9
210447,19570225,-9999,    9
210447,19570226,-9999,    9
210447,19570227,-9999,    9
210447,19570228,-9999,    9
210447,19570301,-9999,    9
210447,19570302,-9999,    9
210447,19570303,-9999,    9
210447,19570304,-9999,    9
210447,19570305,-9999,    9
210447,19570306,-9999,    9
210447,19570307,-9999,    9
210447,19570308,-9999,    9
210447,19570309,-9999,    9
210447,19570310,-9999,    9
210447,19570311,-9999,    9
210447,19570312,-9999,    9
210447,19570313,-9999,    9
210447,19570314,-9999,    9
210447,19570315,-9999,    9
210447,19570316,-9999,    9
210447,19570317,-9999,    9
210447,19570318,-9999,    9
210447,19570319,-9999,    9
210447,19570320,-9999,    9
210447,19570321,-9999,    9
210447,19570322,-9999,    9
210447,19570323,-9999,    9
210447,19570324,-9999,    9
210447,19570325,-9999,    9
210447,19570326,-9999,    9
210447,19570327,-9999,    9
210447,19570328,-9999,    9
210447,19570329,-9999,    9
210447,19570330,-9999,    9
210447,19570331,-9999,    9
210447,19570401,-9999,    9
210447,19570402,-9999,    9
210447,19570403,-9999,    9
210447,19570404,-9999,    9
210447,19570405,-9999,    9
210447,19570406,-9999,    9
210447,19570407,-9999,    9
210447,19570408,-9999,    9
210447,19570409,-9999,    9
210447,19570410,-9999,    9
210447,19570411,-9999,    9
210447,19570412,-9999,    9
210447,19570413,-9999,    9
210447,19570414,-9999,    9
210447,19570415,-9999,    9
210447,19570416,-9999,    9
210447,19570417,-9999,    9
210447,19570418,-9999,    9
210447,19570419,-9999,    9
210447,19570420,-9999,    9
210447,19570421,-9999,    9
210447,19570422,-9999,    9
210447,19570423,-9999,    9
210447,19570424,-9999,    9
210447,19570425,-9999,    9
210447,19570426,-9999,    9
210447,19570427,-9999,    9
210447,19570428,-9999,    9
210447,19570429,-9999,    9
210447,19570430,-9999,    9
210447,19570501,-9999,    9
210447,19570502,-9999,    9
210447,19570503,-9999,    9
210447,19570504,-9999,    9
210447,19570505,-9999,    9
210447,19570506,-9999,    9
210447,19570507,-9999,    9
210447,19570508,-9999,    9
210447,19570509,-9999,    9
210447,19570510,-9999,    9
210447,19570511,-9999,    9
210447,19570512,-9999,    9
210447,19570513,-9999,    9
210447,19570514,-9999,    9
210447,19570515,-9999,    9
210447,19570516,-9999,    9
210447,19570517,-9999,    9
210447,19570518,-9999,    9
210447,19570519,-9999,    9
210447,19570520,-9999,    9
210447,19570521,-9999,    9
210447,19570522,-9999,    9
210447,19570523,-9999,    9
210447,19570524,-9999,    9
210447,19570525,-9999,    9
210447,19570526,-9999,    9
210447,19570527,-9999,    9
210447,19570528,-9999,    9
210447,19570529,-9999,    9
210447,19570530,-9999,    9
210447,19570531,-9999,    9
210447,19570601,-9999,    9
210447,19570602,-9999,    9
210447,19570603,-9999,    9
210447,19570604,-9999,    9
210447,19570605,-9999,    9
210447,19570606,-9999,    9
210447,19570607,-9999,    9
210447,19570608,-9999,    9
210447,19570609,-9999,    9
210447,19570610,-9999,    9
210447,19570611,-9999,    9
210447,19570612,-9999,    9
210447,19570613,-9999,    9
210447,19570614,-9999,    9
210447,19570615,-9999,    9
210447,19570616,-9999,    9
210447,19570617,-9999,    9
210447,19570618,-9999,    9
210447,19570619,-9999,    9
210447,19570620,-9999,    9
210447,19570621,-9999,    9
210447,19570622,-9999,    9
210447,19570623,-9999,    9
210447,19570624,-9999,    9
210447,19570625,-9999,    9
210447,19570626,-9999,    9
210447,19570627,-9999,    9
210447,19570628,-9999,    9
210447,19570629,-9999,    9
210447,19570630,-9999,    9
210447,19570701,-9999,    9
210447,19570702,-9999,    9
210447,19570703,-9999,    9
210447,19570704,-9999,    9
210447,19570705,-9999,    9
210447,19570706,-9999,    9
210447,19570707,-9999,    9
210447,19570708,-9999,    9
210447,19570709,-9999,    9
210447,19570710,-9999,    9
210447,19570711,-9999,    9
210447,19570712,-9999,    9
210447,19570713,-9999,    9
210447,19570714,-9999,    9
210447,19570715,-9999,    9
210447,19570716,-9999,    9
210447,19570717,-9999,    9
210447,19570718,-9999,    9
210447,19570719,-9999,    9
210447,19570720,-9999,    9
210447,19570721,-9999,    9
210447,19570722,-9999,    9
210447,19570723,-9999,    9
210447,19570724,-9999,    9
210447,19570725,-9999,    9
210447,19570726,-9999,    9
210447,19570727,-9999,    9
210447,19570728,-9999,    9
210447,19570729,-9999,    9
210447,19570730,-9999,    9
210447,19570731,-9999,    9
210447,19570801,-9999,    9
210447,19570802,-9999,    9
210447,19570803,-9999,    9
210447,19570804,-9999,    9
210447,19570805,-9999,    9
210447,19570806,-9999,    9
210447,19570807,-9999,    9
210447,19570808,-9999,    9
210447,19570809,-9999,    9
210447,19570810,-9999,    9
210447,19570811,-9999,    9
210447,19570812,-9999,    9
210447,19570813,-9999,    9
210447,19570814,-9999,    9
210447,19570815,-9999,    9
210447,19570816,-9999,    9
210447,19570817,-9999,    9
210447,19570818,-9999,    9
210447,19570819,-9999,    9
210447,19570820,-9999,    9
210447,19570821,-9999,    9
210447,19570822,-9999,    9
210447,19570823,-9999,    9
210447,19570824,-9999,    9
210447,19570825,-9999,    9
210447,19570826,-9999,    9
210447,19570827,-9999,    9
210447,19570828,-9999,    9
210447,19570829,-9999,    9
210447,19570830,-9999,    9
210447,19570831,-9999,    9
210447,19570901,-9999,    9
210447,19570902,-9999,    9
210447,19570903,-9999,    9
210447,19570904,-9999,    9
210447,19570905,-9999,    9
210447,19570906,-9999,    9
210447,19570907,-9999,    9
210447,19570908,-9999,    9
210447,19570909,-9999,    9
210447,19570910,-9999,    9
210447,19570911,-9999,    9
210447,19570912,-9999,    9
210447,19570913,-9999,    9
210447,19570914,-9999,    9
210447,19570915,-9999,    9
210447,19570916,-9999,    9
210447,19570917,-9999,    9
210447,19570918,-9999,    9
210447,19570919,-9999,    9
210447,19570920,-9999,    9
210447,19570921,-9999,    9
210447,19570922,-9999,    9
210447,19570923,-9999,    9
210447,19570924,-9999,    9
210447,19570925,-9999,    9
210447,19570926,-9999,    9
210447,19570927,-9999,    9
210447,19570928,-9999,    9
210447,19570929,-9999,    9
210447,19570930,-9999,    9
210447,19571001,  111,    0
210447,19571002,   89,    0
210447,19571003,   35,    0
210447,19571004,  114,    0
210447,19571005,   65,    0
210447,19571006,   33,    0
210447,19571007,  127,    0
210447,19571008,  138,    0
210447,19571009,  136,    0
210447,19571010,   94,    0
210447,19571011,   66,    0
210447,19571012,   30,    0
210447,19571013,   76,    0
210447,19571014,   91,    0
210447,19571015,   80,    0
210447,19571016,  115,    0
210447,19571017,   63,    0
210447,19571018,   87,    0
210447,19571019,   27,    0
210447,19571020,  106,    0
210447,19571021,   30,    0
210447,19571022,   50,    0
210447,19571023,   66,    0
210447,19571024,   25,    0
210447,19571025,   73,    0
210447,19571026,   75,    0
210447,19571027,   70,    0
210447,19571028,   23,    0
210447,19571029,   23,    0
210447,19571030,   59,    0
210447,19571031,   22,    0
210447,19571101,   67,    0
210447,19571102,   82,    0
210447,19571103,   71,    0
210447,19571104,   21,    0
210447,19571105,   20,    0
210447,19571106,   29,    0
210447,19571107,   20,    0
210447,19571108,   19,    0
210447,19571109,   19,    0
210447,19571110,   19,    0
210447,19571111,   18,    0
210447,19571112,   18,    0
210447,19571113,   24,    0
210447,19571114,   17,    0
210447,19571115,   56,    0
210447,19571116,   45,    0
210447,19571117,   53,    0
210447,19571118,   34,    0
210447,19571119,   16,    0
210447,19571120,   16,    0
210447,19571121,   23,    0
210447,19571122,   15,    0
210447,19571123,   15,    0
210447,19571124,   18,    0
210447,19571125,   15,    0
210447,19571126,   15,    0
210447,19571127,   14,    0
210447,19571128,   14,    0
210447,19571129,   14,    0
210447,19571130,   63,    0
210447,19571201,   59,    0
210447,19571202,   13,    0
210447,19571203,   13,    0
210447,19571204,   13,    0
210447,19571205,   13,    0
210447,19571206,   40,    0
210447,19571207,   12,    0
210447,19571208,   16,    0
210447,19571209,   12,    0
210447,19571210,   22,    0
210447,19571211,   12,    0
210447,19571212,   12,    0
210447,19571213,   12,    0
210447,19571214,   12,    0
210447,19571215,   12,    0
210447,19571216,   12,    0
210447,19571217,   12,    0
210447,19571218,   12,    0
210447,19571219,   12,    0
210447,19571220,   44,    0
210447,19571221,   12,    0
210447,19571222,   36,    0
210447,19571223,   12,    0
210447,19571224,   34,    0
210447,19571225,   12,    0
210447,19571226,   47,    0
210447,19571227,   12,    0
210447,19571228,   12,    0
210447,19571229,   14,    0
210447,19571230,   12,    0
210447,19571231,   12,    0
210447,19580101,   12,    0
210447,19580102,   12,    0
210447,19580103,   36,    0
210447,19580104,   13,    0
210447,19580105,   13,    0
210447,19580106,   15,    0
210447,19580107,   13,    0
210447,19580108,   13,    0
210447,19580109,   13,    0
210447,19580110,   40,    0
210447,19580111,   19,    0
210447,19580112,   14,    0
210447,19580113,   14,    0
210447,19580114,   14,    0
210447,19580115,   14,    0
210447,19580116,   14,    0
210447,19580117,   15,    0
210447,19580118,   19,    0
210447,19580119,   15,    0
210447,19580120,   34,    0
210447,19580121,   15,    0
210447,19580122,   52,    0
210447,19580123,   64,    0
210447,19580124,   16,    0
210447,19580125,   62,    0
210447,19580126,   17,    0
210447,19580127,   17,    0
210447,19580128,   79,    0
210447,19580129,   78,    0
210447,19580130,   73,    0
210447,19580131,   68,    0
210447,19580201,   24,    0
210447,19580202,   66,    0
210447,19580203,   47,    0
210447,19580204,   42,    0
210447,19580205,   20,    0
210447,19580206,   35,    0
210447,19580207,   46,    0
210447,19580208,   28,    0
210447,19580209,   69,    0
210447,19580210,   76,    0
210447,19580211,   22,    0
210447,19580212,   22,    0
210447,19580213,   69,    0
210447,19580214,   74,    0
210447,19580215,   57,    0
210447,19580216,   51,    0
210447,19580217,   86,    0
210447,19580218,   72,    0
210447,19580219,   55,    0
210447,19580220,   41,    0
210447,19580221,   33,    0
210447,19580222,   89,    0
210447,19580223,   27,    0
210447,19580224,   28,    0
210447,19580225,   28,    0
210447,19580226,   28,    0
210447,19580227,   29,    0
210447,19580228,  117,    0
210447,19580301,  140,    0
210447,19580302,   32,    0
210447,19580303,   33,    0
210447,19580304,   71,    0
210447,19580305,   34,    0
210447,19580306,   76,    0
210447,19580307,   66,    0
210447,19580308,   35,    0
210447,19580309,   47,    0
210447,19580310,  119,    0
210447,19580311,   97,    0
210447,19580312,   89,    0
210447,19580313,   38,    0
210447,19580314,  147,    0
210447,19580315,  116,    0
210447,19580316,  115,    0
210447,19580317,  180,    0
210447,19580318,  171,    0
210447,19580319,   74,    0
210447,19580320,   72,    0
210447,19580321,  146,    0
210447,19580322,  106,    0
210447,19580323,  196,    0
210447,19580324,  175,    0
210447,19580325,  151,    0
210447,19580326,  106,    0
210447,19580327,   97,    0
210447,19580328,  101,    0
210447,19580329,  126,    0
210447,19580330,  192,    0
210447,19580331,  101,    0
210447,19580401,  222,    0
210447,19580402,  118,    0
210447,19580403,  170,    0
210447,19580404,  113,    0
210447,19580405,   85,    0
210447,19580406,   62,    0
210447,19580407,  116,    0
210447,19580408,  136,    0
210447,19580409,  111,    0
210447,19580410,  121,    0
210447,19580411,  211,    0
210447,19580412,  236,    0
210447,19580413,  254,    0
210447,19580414,  243,    0
210447,19580415,  117,    0
210447,19580416,  181,    0
210447,19580417,  180,    0
210447,19580418,   94,    0
210447,19580419,   73,    0
210447,19580420,  239,    0
210447,19580421,  173,    0
210447,19580422,  139,    0
210447,19580423,  266,    0
210447,19580424,  270,    0
210447,19580425,   83,    0
210447,19580426,   62,    0
210447,19580427,  152,    0
210447,19580428,  175,    0
210447,19580429,  184,    0
210447,19580430,  208,    0
210447,19580501,  270,    0
210447,19580502,  266,    0
210447,19580503,  226,    0
210447,19580504,  288,    0
210447,19580505,  225,    0
210447,19580506,  120,    0
210447,19580507,  146,    0
210447,19580508,  109,    0
210447,19580509,  162,    0
210447,19580510,  139,    0
210447,19580511,   68,    0
210447,19580512,  149,    0
210447,19580513,  271,    0
210447,19580514,  114,    0
210447,19580515,   83,    0
210447,19580516,  160,    0
210447,19580517,  189,    0
210447,19580518,   88,    0
210447,19580519,  242,    0
210447,19580520,  282,    0
210447,19580521,  153,    0
210447,19580522,  283,    0
210447,19580523,  252,    0
210447,19580524,  133,    0
210447,19580525,  157,    0
210447,19580526,  275,    0
210447,19580527,  166,    0
210447,19580528,  213,    0
210447,19580529,  315,    1
210447,19580530,  170,    0
210447,19580531,  294,    0
210447,19580601,  293,    0
210447,19580602,  269,    0
210447,19580603,  165,    0
210447,19580604,   74,    0
210447,19580605,  261,    0
210447,19580606,  311,    1
210447,19580607,  166,    0
210447,19580608,  242,    0
210447,19580609,  166,    0
210447,19580610,  264,    0
210447,19580611,  295,    0
210447,19580612,  122,    0
210447,19580613,  267,    0
210447,19580614,  268,    0
210447,19580615,  322,    1
210447,19580616,  321,    1
210447,19580617,  237,    0
210447,19580618,   75,    0
210447,19580619,  218,    0
210447,19580620,   75,    0
210447,19580621,   75,    0
210447,19580622,  259,    0
210447,19580623,  228,    0
210447,19580624,  146,    0
210447,19580625,  250,    0
210447,19580626,   75,    0
210447,19580627,   75,    0
210447,19580628,  125,    0
210447,19580629,  180,    0
210447,19580630,  281,    0
210447,19580701,  295,    0
210447,19580702,  110,    0
210447,19580703,  119,    0
210447,19580704,  192,    0
210447,19580705,  149,    0
210447,19580706,  128,    0
210447,19580707,   74,    0
210447,19580708,  161,    0
210447,19580709,  308,    1
210447,19580710,  283,    0
210447,19580711,  283,    0
210447,19580712,  274,    0
210447,19580713,  215,    0
210447,19580714,  314,    1
210447,19580715,  203,    0
210447,19580716,  160,    0
210447,19580717,  150,    0
210447,19580718,  304,    0
210447,19580719,  315,    1
210447,19580720,  213,    0
210447,19580721,  114,    0
210447,19580722,  174,    0
210447,19580723,  179,    0
210447,19580724,  235,    0
210447,19580725,  255,    0
210447,19580726,  152,    0
210447,19580727,  209,    0
210447,19580728,  167,    0
210447,19580729,  195,    0
210447,19580730,  151,    0
210447,19580731,  298,    0
210447,19580801,  219,    0
210447,19580802,  262,    0
210447,19580803,  145,    0
210447,19580804,  174,    0
210447,19580805,  234,    0
210447,19580806,  156,    0
210447,19580807,  198,    0
210447,19580808,  149,    0
210447,19580809,  127,    0
210447,19580810,  231,    0
210447,19580811,  194,    0
210447,19580812,  151,    0
210447,19580813,  169,    0
210447,19580814,   62,    0
210447,19580815,  110,    0
210447,19580816,  159,    0
210447,19580817,  235,    0
210447,19580818,  229,    0
210447,19580819,  193,    0
210447,19580820,  200,    0
210447,19580821,  117,    0
210447,19580822,  149,    0
210447,19580823,  130,    0
210447,19580824,  183,    0
210447,19580825,  165,    0
210447,19580826,  191,    0
210447,19580827,  210,    0
210447,19580828,  248,    0
210447,19580829,  210,    0
210447,19580830,  192,    0
210447,19580831,  154,    0
210447,19580901,  234,    0
210447,19580902,  230,    0
210447,19580903,  228,    0
210447,19580904,  219,    0
210447,19580905,  223,    0
210447,19580906,  209,    0
210447,19580907,  175,    0
210447,19580908,  188,    0
210447,19580909,  124,    0
210447,19580910,  126,    0
210447,19580911,   91,    0
210447,19580912,  109,    0
210447,19580913,  202,    0
210447,19580914,  200,    0
210447,19580915,  136,    0
210447,19580916,  174,    0
210447,19580917,   44,    0
210447,19580918,  100,    0
210447,19580919,  135,    0
210447,19580920,   76,    0
210447,19580921,   74,    0
210447,19580922,  115,    0
210447,19580923,   88,    0
210447,19580924,  110,    0
210447,19580925,   81,    0
210447,19580926,   82,    0
210447,19580927,  106,    0
210447,19580928,  160,    0
210447,19580929,  118,    0
210447,19580930,   37,    0
210447,19581001,   36,    0
210447,19581002,   92,    0
210447,19581003,  150,    0
210447,19581004,   78,    0
210447,19581005,  128,    0
210447,19581006,   42,    0
210447,19581007,  146,    0
210447,19581008,  136,    0
210447,19581009,   32,    0
210447,19581010,   86,    0
210447,19581011,   31,    0
210447,19581012,   38,    0
210447,19581013,  102,    0
210447,19581014,   57,    0
210447,19581015,  104,    0
210447,19581016,   58,    0
210447,19581017,   69,    0
210447,19581018,   63,    0
210447,19581019,   46,    0
210447,19581020,   60,    0
210447,19581021,   72,    0
210447,19581022,   26,    0
210447,19581023,   25,    0
210447,19581024,   25,    0
210447,19581025,   24,    0
210447,19581026,   24,    0
210447,19581027,  100,    0
210447,19581028,   65,    0
210447,19581029,   66,    0
210447,19581030,   63,    0
210447,19581031,   37,    0
210447,19581101,   58,    0
210447,19581102,   50,    0
210447,19581103,   21,    0
210447,19581104,   21,    0
210447,19581105,   20,    0
210447,19581106,   53,    0
210447,19581107,   71,    0
210447,19581108,   19,    0
210447,19581109,   56,    0
210447,19581110,   19,    0
210447,19581111,   18,    0
210447,19581112,   18,    0
210447,19581113,   18,    0
210447,19581114,   17,    0
210447,19581115,   17,    0
210447,19581116,   17,    0
210447,19581117,   54,    0
210447,19581118,   41,    0
210447,19581119,   16,    0
210447,19581120,   16,    0
210447,19581121,   27,    0
210447,19581122,   15,    0
210447,19581123,   57,    0
210447,19581124,   15,    0
210447,19581125,   15,    0
210447,19581126,   15,    0
210447,19581127,   14,    0
210447,19581128,   14,    0
210447,19581129,   14,    0
210447,19581130,   14,    0
210447,19581201,   29,    0
210447,19581202,   40,    0
210447,19581203,   13,    0
210447,19581204,   23,    0
210447,19581205,   13,    0
210447,19581206,   32,    0
210447,19581207,   12,    0
210447,19581208,   37,    0
210447,19581209,   16,    0
210447,19581210,   12,    0
210447,19581211,   12,    0
210447,19581212,   12,    0
210447,19581213,   17,    0
210447,19581214,   17,    0
210447,19581215,   14,    0
210447,19581216,   17,    0
210447,19581217,   17,    0
210447,19581218,   23,    0
210447,19581219,   12,    0
210447,19581220,   23,    0
210447,19581221,   30,    0
210447,19581222,   25,    0
210447,19581223,   12,    0
210447,19581224,   12,    0
210447,19581225,   12,    0
210447,19581226,   12,    0
210447,19581227,   12,    0
210447,19581228,   12,    0
210447,19581229,   33,    0
210447,19581230,   27,    0
210447,19581231,   12,    0
210447,19590101,   55,    0
210447,19590102,   21,    0
210447,19590103,   24,    0
210447,19590104,   28,    0
210447,19590105,   15,    0
210447,19590106,   13,    0
210447,19590107,   13,    0
210447,19590108,   21,    0
210447,19590109,   13,    0
210447,19590110,   32,    0
210447,19590111,   32,    0
210447,19590112,   14,    0
210447,19590113,   14,    0
210447,19590114,   14,    0
210447,19590115,   14,    0
210447,19590116,   14,    0
210447,19590117,   46,    0
210447,19590118,   15,    0
210447,19590119,   23,    0
210447,19590120,   25,    0
210447,19590121,   51,    0
210447,19590122,   29,    0
210447,19590123,   53,    0
210447,19590124,   40,    0
210447,19590125,   33,    0
210447,19590126,   17,    0
210447,19590127,   75,    0
210447,19590128,   80,    0
210447,19590129,   78,    0
210447,19590130,   74,    0
210447,19590131,   40,    0
210447,19590201,   77,    0
210447,19590202,   84,    0
210447,19590203,   86,    0
210447,19590204,   81,    0
210447,19590205,   82,    0
210447,19590206,   78,    0
210447,19590207,   51,    0
210447,19590208,   59,    0
210447,19590209,   21,    0
210447,19590210,   70,    0
210447,19590211,   22,    0
210447,19590212,   94,    0
210447,19590213,   88,    0
210447,19590214,   98,    0
210447,19590215,   92,    0
210447,19590216,   56,    0
210447,19590217,   24,    0
210447,19590218,   83,    0
210447,19590219,   25,    0
210447,19590220,   95,    0
210447,19590221,   42,    0
210447,19590222,   35,    0
210447,19590223,   38,    0
210447,19590224,   42,    0
210447,19590225,   91,    0
210447,19590226,  113,    0
210447,19590227,  124,    0
210447,19590228,  131,    0
210447,19590301,   89,    0
210447,19590302,  136,    0
210447,19590303,   59,    0
210447,19590304,   33,    0
210447,19590305,   76,    0
210447,19590306,   60,    0
210447,19590307,   61,    0
210447,19590308,   99,    0
210447,19590309,  139,    0
210447,19590310,  123,    0
210447,19590311,  160,    0
210447,19590312,   38,    0
210447,19590313,   86,    0
210447,19590314,   92,    0
210447,19590315,   95,    0
210447,19590316,  122,    0
210447,19590317,  175,    0
210447,19590318,   41,    0
210447,19590319,  161,    0
210447,19590320,  130,    0
210447,19590321,  153,    0
210447,19590322,   43,    0
210447,19590323,  142,    0
210447,19590324,  175,    0
210447,19590325,   45,    0
210447,19590326,  143,    0
210447,19590327,  175,    0
210447,19590328,  147,    0
210447,19590329,  144,    0
210447,19590330,  127,    0
210447,19590331,  203,    0
210447,19590401,  181,    0
210447,19590402,   90,    0
210447,19590403,  208,    0
210447,19590404,  224,    0
210447,19590405,  133,    0
210447,19590406,  127,    0
210447,19590407,  143,    0
210447,19590408,   97,    0
210447,19590409,  134,    0
210447,19590410,  134,    0
210447,19590411,  143,    0
210447,19590412,  151,    0
210447,19590413,  240,    0
210447,19590414,  224,    0
210447,19590415,  163,    0
210447,19590416,   81,    0
210447,19590417,  141,    0
210447,19590418,  165,    0
210447,19590419,   88,    0
210447,19590420,  235,    0
210447,19590421,  236,    0
210447,19590422,  174,    0
210447,19590423,  233,    0
210447,19590424,  235,    0
210447,19590425,  246,    0
210447,19590426,   73,    0
210447,19590427,  204,    0
210447,19590428,  103,    0
210447,19590429,  124,    0
210447,19590430,  169,    0
210447,19590501,   64,    0
210447,19590502,  157,    0
210447,19590503,  206,    0
210447,19590504,  144,    0
210447,19590505,  262,    0
210447,19590506,  275,    0
210447,19590507,  276,    0
210447,19590508,  173,    0
210447,19590509,  300,    0
210447,19590510,  266,    0
210447,19590511,  278,    0
210447,19590512,  297,    0
210447,19590513,  303,    0
210447,19590514,  197,    0
210447,19590515,  221,    0
210447,19590516,  281,    0
210447,19590517,  201,    0
210447,19590518,  207,    0
210447,19590519,  108,    0
210447,19590520,  218,    0
210447,19590521,  220,    0
210447,19590522,  295,    0
210447,19590523,  326,    1
210447,19590524,  327,    1
210447,19590525,  302,    0
210447,19590526,  201,    0
210447,19590527,  124,    0
210447,19590528,   73,    0
210447,19590529,  226,    0
210447,19590530,   73,    0
210447,19590531,  153,    0
210447,19590601,  215,    0
210447,19590602,  268,    0
210447,19590603,  324,    1
210447,19590604,  302,    0
210447,19590605,  320,    1
210447,19590606,  200,    0
210447,19590607,  187,    0
210447,19590608,  183,    0
210447,19590609,  224,    0
210447,19590610,  146,    0
210447,19590611,  249,    0
210447,19590612,  239,    0
210447,19590613,  313,    1
210447,19590614,  300,    0
210447,19590615,  291,    0
210447,19590616,  288,    0
210447,19590617,  331,    1
210447,19590618,  323,    1
210447,19590619,  334,    1
210447,19590620,  334,    1
210447,19590621,  315,    1
210447,19590622,   75,    0
210447,19590623,   75,    0
210447,19590624,  329,    1
210447,19590625,  299,    0
210447,19590626,  149,    0
210447,19590627,  155,    0
210447,19590628,  214,    0
210447,19590629,  171,    0
210447,19590630,  154,    0
210447,19590701,  100,    0
210447,19590702,  110,    0
210447,19590703,   83,    0
210447,19590704,  264,    0
210447,19590705,  329,    1
210447,19590706,  273,    0
210447,19590707,  329,    1
210447,19590708,  320,    1
210447,19590709,  316,    1
210447,19590710,  292,    0
210447,19590711,  264,    0
210447,19590712,  245,    0
210447,19590713,  311,    1
210447,19590714,  195,    0
210447,19590715,  267,    0
210447,19590716,  249,    0
210447,19590717,  278,    0
210447,19590718,  317,    1
210447,19590719,  294,    0
210447,19590720,  282,    0
210447,19590721,  271,    0
210447,19590722,  316,    1
210447,19590723,  319,    1
210447,19590724,  292,    0
210447,19590725,  310,    0
210447,19590726,  291,    0
210447,19590727,  210,    0
210447,19590728,  239,    0
210447,19590729,  188,    0
210447,19590730,   99,    0
210447,19590731,   81,    0
210447,19590801,  146,    0
210447,19590802,  142,    0
210447,19590803,  145,    0
210447,19590804,  179,    0
210447,19590805,   78,    0
210447,19590806,  111,    0
210447,19590807,  291,    0
210447,19590808,  258,    0
210447,19590809,  211,    0
210447,19590810,  242,    0
210447,19590811,  141,    0
210447,19590812,  229,    0
210447,19590813,  263,    0
210447,19590814,  151,    0
210447,19590815,   61,    0
210447,19590816,  185,    0
210447,19590817,  157,    0
210447,19590818,  259,    0
210447,19590819,  266,    0
210447,19590820,  260,    0
210447,19590821,  210,    0
210447,19590822,  185,    0
210447,19590823,  253,    0
210447,19590824,  180,    0
210447,19590825,  186,    0
210447,19590826,  178,    0
210447,19590827,  231,    0
210447,19590828,  202,    0
210447,19590829,  168,    0
210447,19590830,  162,    0
210447,19590831,  233,    0
210447,19590901,  190,    0
210447,19590902,  212,    0
210447,19590903,  223,    0
210447,19590904,  202,    0
210447,19590905,  226,    0
210447,19590906,  203,    0
210447,19590907,  217,    0
210447,19590908,  216,    0
210447,19590909,  212,    0
210447,19590910,  207,    0
210447,19590911,  203,    0
210447,19590912,  197,    0
210447,19590913,  172,    0
210447,19590914,  200,    0
210447,19590915,  195,    0
210447,19590916,  137,    0
210447,19590917,  178,    0
210447,19590918,  184,    0
210447,19590919,  185,    0
210447,19590920,  181,    0
210447,19590921,  172,    0
210447,19590922,   41,    0
210447,19590923,   64,    0
210447,19590924,  119,    0
210447,19590925,  155,    0
210447,19590926,  121,    0
210447,19590927,  106,    0
210447,19590928,  165,    0
210447,19590929,  165,    0
210447,19590930,  165,    0
210447,19591001,  163,    0
210447,19591002,  157,    0
210447,19591003,  148,    0
210447,19591004,  139,    0
210447,19591005,  151,    0
210447,19591006,  151,    0
210447,19591007,  149,    0
210447,19591008,  139,    0
210447,19591009,  140,    0
210447,19591010,  136,    0
210447,19591011,   31,    0
210447,19591012,   70,    0
210447,19591013,  125,    0
210447,19591014,  121,    0
210447,19591015,  127,    0
210447,19591016,  126,    0
210447,19591017,  108,    0
210447,19591018,  105,    0
210447,19591019,   36,    0
210447,19591020,   44,    0
210447,19591021,   50,    0
210447,19591022,   80,    0
210447,19591023,   69,    0
