SOUID,DATE,PP,Q_PP
121041,16/06/1965,1006,0
121041,17/06/1965,1004.9,0
121041,18/06/1965,1012.5,0
121041,19/06/1965,1017.7,0
121041,20/06/1965,1021,0
121041,21/06/1965,1014.9,0
121041,22/06/1965,1007.4,0
121041,23/06/1965,1012.6,0
121041,24/06/1965,1016.7,0
121041,25/06/1965,1016.1,0
121041,26/06/1965,1018,0
121041,27/06/1965,1023.8,0
121041,28/06/1965,1027.8,0
121041,29/06/1965,1023.9,0
121041,30/06/1965,1015.3,0
121041,01/07/1965,1016,0
121041,02/07/1965,1017.9,0
121041,03/07/1965,1015.6,0
121041,04/07/1965,1013.2,0
121041,05/07/1965,1015.1,0
121041,06/07/1965,1016.8,0
121041,07/07/1965,1011.1,0
121041,08/07/1965,1005.5,0
121041,09/07/1965,1014.4,0
121041,10/07/1965,1017.5,0
121041,11/07/1965,1016.9,0
121041,12/07/1965,1013.5,0
121041,13/07/1965,1012.5,0
121041,14/07/1965,1012.7,0
121041,15/07/1965,1016.7,0
121041,16/07/1965,1016.8,0
121041,17/07/1965,1017.1,0
121041,18/07/1965,1017.6,0
121041,19/07/1965,1016.5,0
121041,20/07/1965,1012.3,0
121041,21/07/1965,1009.2,0
121041,22/07/1965,1008.6,0
121041,23/07/1965,1006.5,0
121041,24/07/1965,1010.1,0
121041,25/07/1965,1011.4,0
121041,26/07/1965,1014.2,0
121041,27/07/1965,1016.8,0
121041,28/07/1965,1014.8,0
121041,29/07/1965,1004.1,0
121041,30/07/1965,1002.1,0
121041,31/07/1965,1004.6,0
121041,01/08/1965,1010.2,0
121041,02/08/1965,1010.6,0
121041,03/08/1965,1007.7,0
121041,04/08/1965,1017.5,0
121041,05/08/1965,1015.7,0
121041,06/08/1965,1013.2,0
121041,07/08/1965,1013,0
121041,08/08/1965,1016.1,0
121041,09/08/1965,1020.7,0
121041,10/08/1965,1021.2,0
121041,11/08/1965,1023.8,0
121041,12/08/1965,1023.8,0
121041,13/08/1965,1019.3,0
121041,14/08/1965,1017.7,0
121041,15/08/1965,1018.4,0
121041,16/08/1965,1015.8,0
121041,17/08/1965,1014,0
121041,18/08/1965,1017.5,0
121041,19/08/1965,1020.9,0
121041,20/08/1965,1018,0
121041,21/08/1965,1010.6,0
121041,22/08/1965,999.9,0
121041,23/08/1965,1004.2,0
121041,24/08/1965,1009.6,0
121041,25/08/1965,1012.1,0
121041,26/08/1965,1017.2,0
121041,27/08/1965,1014.2,0
121041,28/08/1965,1018.1,0
121041,29/08/1965,1015.4,0
121041,30/08/1965,1017.8,0
121041,31/08/1965,1011.7,0
121041,01/09/1965,1009.8,0
121041,02/09/1965,1007.5,0
121041,03/09/1965,1003.3,0
121041,04/09/1965,1003.7,0
121041,05/09/1965,1007.1,0
121041,06/09/1965,1007.4,0
121041,07/09/1965,1008.8,0
121041,08/09/1965,1008.5,0
121041,09/09/1965,1007.7,0
121041,10/09/1965,1010.8,0
121041,11/09/1965,1011.6,0
121041,12/09/1965,1011.2,0
121041,13/09/1965,1010.7,0
121041,14/09/1965,1017.6,0
121041,15/09/1965,1022.4,0
121041,16/09/1965,1020.1,0
121041,17/09/1965,1015.1,0
121041,18/09/1965,1011.8,0
121041,19/09/1965,1025.9,0
121041,20/09/1965,1034,0
121041,21/09/1965,1032.1,0
121041,22/09/1965,1022.4,0
121041,23/09/1965,1012.3,0
121041,24/09/1965,1007.4,0
121041,25/09/1965,1001.5,0
121041,26/09/1965,997.1,0
121041,27/09/1965,1001.8,0
121041,28/09/1965,1002.2,0
121041,29/09/1965,1004.6,0
121041,30/09/1965,1004.3,0
121041,01/10/1965,1012.3,0
121041,02/10/1965,1015.7,0
121041,03/10/1965,1019.4,0
121041,04/10/1965,1019,0
121041,05/10/1965,1018.4,0
121041,06/10/1965,1016.5,0
121041,07/10/1965,1016.8,0
121041,08/10/1965,1020.4,0
121041,09/10/1965,1020.7,0
121041,10/10/1965,1019.5,0
121041,11/10/1965,1020.2,0
121041,12/10/1965,1024.3,0
121041,13/10/1965,1024.3,0
121041,14/10/1965,1019.6,0
121041,15/10/1965,1016.4,0
121041,16/10/1965,1023.6,0
121041,17/10/1965,1029.8,0
121041,18/10/1965,1027.2,0
121041,19/10/1965,1026.9,0
121041,20/10/1965,1026.2,0
121041,21/10/1965,1028.6,0
121041,22/10/1965,1030.1,0
121041,23/10/1965,1028.8,0
121041,24/10/1965,1026.2,0
121041,25/10/1965,1023.3,0
121041,26/10/1965,1021.3,0
121041,27/10/1965,1018.2,0
121041,28/10/1965,1014.2,0
121041,29/10/1965,1016.1,0
121041,30/10/1965,1019.2,0
121041,31/10/1965,1015.7,0
121041,01/11/1965,1002.7,0
121041,02/11/1965,1005.4,0
121041,03/11/1965,1012.4,0
121041,04/11/1965,1022.6,0
121041,05/11/1965,1030.8,0
121041,06/11/1965,1026.9,0
121041,07/11/1965,1015.8,0
121041,08/11/1965,1021,0
121041,09/11/1965,1020.2,0
121041,10/11/1965,1015.9,0
121041,11/11/1965,1009.2,0
121041,12/11/1965,1007.6,0
121041,13/11/1965,1010.1,0
121041,14/11/1965,1013.6,0
121041,15/11/1965,1020.8,0
121041,16/11/1965,1026.3,0
121041,17/11/1965,1009.8,0
121041,18/11/1965,1000.9,0
121041,19/11/1965,996.2,0
121041,20/11/1965,994.4,0
121041,21/11/1965,991.5,0
121041,22/11/1965,1013.6,0
121041,23/11/1965,1020.7,0
121041,24/11/1965,1010.4,0
121041,25/11/1965,1010.2,0
121041,26/11/1965,999.6,0
121041,27/11/1965,985.9,0
121041,28/11/1965,996.6,0
121041,29/11/1965,988.4,0
121041,30/11/1965,987.3,0
121041,01/12/1965,1002.3,0
121041,02/12/1965,1001.9,0
121041,03/12/1965,993.2,0
121041,04/12/1965,998.5,0
121041,05/12/1965,990.6,0
121041,06/12/1965,997.6,0
121041,07/12/1965,1007.9,0
121041,08/12/1965,1017.7,0
121041,09/12/1965,1003.2,0
121041,10/12/1965,983.2,0
121041,11/12/1965,999.7,0
121041,12/12/1965,1006.2,0
121041,13/12/1965,1005.7,0
121041,14/12/1965,1022,0
121041,15/12/1965,1021.8,0
121041,16/12/1965,1014.4,0
121041,17/12/1965,1011.2,0
121041,18/12/1965,1010.5,0
121041,19/12/1965,1013.5,0
121041,20/12/1965,1014.2,0
121041,21/12/1965,1017.4,0
121041,22/12/1965,1017.2,0
121041,23/12/1965,999.4,0
121041,24/12/1965,987.1,0
121041,25/12/1965,980.2,0
121041,26/12/1965,996.9,0
121041,27/12/1965,997.3,0
121041,28/12/1965,1006,0
121041,29/12/1965,1015.9,0
121041,30/12/1965,1003.6,0
121041,31/12/1965,1007.2,0
121041,01/01/1966,998.6,0
121041,02/01/1966,996.9,0
121041,03/01/1966,1003.3,0
121041,04/01/1966,1023.6,0
121041,05/01/1966,1034.5,0
121041,06/01/1966,1036.2,0
121041,07/01/1966,1031.7,0
121041,08/01/1966,1025.9,0
121041,09/01/1966,1023.3,0
121041,10/01/1966,1021.4,0
121041,11/01/1966,1017.2,0
121041,12/01/1966,1022.2,0
121041,13/01/1966,1028,0
121041,14/01/1966,1027.1,0
121041,15/01/1966,1021,0
121041,16/01/1966,1017.2,0
121041,17/01/1966,1016.4,0
121041,18/01/1966,1017.2,0
121041,19/01/1966,1012.7,0
121041,20/01/1966,1000.8,0
121041,21/01/1966,998.2,0
121041,22/01/1966,994.7,0
121041,23/01/1966,993.3,0
121041,24/01/1966,1012.6,0
121041,25/01/1966,1013,0
121041,26/01/1966,1006.1,0
121041,27/01/1966,1010.3,0
121041,28/01/1966,1017.3,0
121041,29/01/1966,1009.5,0
121041,30/01/1966,1010.6,0
121041,31/01/1966,1013,0
121041,01/02/1966,1018.6,0
121041,02/02/1966,1016.7,0
121041,03/02/1966,1017.8,0
121041,04/02/1966,1021.5,0
121041,05/02/1966,1015.6,0
121041,06/02/1966,1008.3,0
121041,07/02/1966,1007.8,0
121041,08/02/1966,998.1,0
121041,09/02/1966,996.9,0
121041,10/02/1966,995.8,0
121041,11/02/1966,993.4,0
121041,12/02/1966,996.5,0
121041,13/02/1966,994.1,0
121041,14/02/1966,1006.3,0
121041,15/02/1966,1015.5,0
121041,16/02/1966,1005.6,0
121041,17/02/1966,1005.6,0
121041,18/02/1966,1015.4,0
121041,19/02/1966,1005,0
121041,20/02/1966,996.8,0
121041,21/02/1966,988.8,0
121041,22/02/1966,992.1,0
121041,23/02/1966,1004.5,0
121041,24/02/1966,1010.7,0
121041,25/02/1966,1008.2,0
121041,26/02/1966,1008.9,0
121041,27/02/1966,1012.5,0
121041,28/02/1966,1008.8,0
121041,01/03/1966,1019.8,0
121041,02/03/1966,1028.5,0
121041,03/03/1966,1019.8,0
121041,04/03/1966,1015.1,0
121041,05/03/1966,1024.3,0
121041,06/03/1966,1027.7,0
121041,07/03/1966,1025,0
121041,08/03/1966,1023.2,0
121041,09/03/1966,1021.7,0
121041,10/03/1966,1019,0
121041,11/03/1966,1008.5,0
121041,12/03/1966,1005.5,0
121041,13/03/1966,1017.6,0
121041,14/03/1966,1027.4,0
121041,15/03/1966,1024.4,0
121041,16/03/1966,1030.3,0
121041,17/03/1966,1030.2,0
121041,18/03/1966,1024.9,0
121041,19/03/1966,1035.4,0
121041,20/03/1966,1036.6,0
121041,21/03/1966,1027.4,0
121041,22/03/1966,1021.2,0
121041,23/03/1966,1011.4,0
121041,24/03/1966,1003.8,0
121041,25/03/1966,1008.7,0
121041,26/03/1966,1008.7,0
121041,27/03/1966,990,0
121041,28/03/1966,998.8,0
121041,29/03/1966,1012.6,0
121041,30/03/1966,1018.4,0
121041,31/03/1966,1016.7,0
121041,01/04/1966,1017,0
121041,02/04/1966,1014.3,0
121041,03/04/1966,1013.9,0
121041,04/04/1966,1013.5,0
121041,05/04/1966,1009.3,0
121041,06/04/1966,1006.4,0
121041,07/04/1966,1006.3,0
121041,08/04/1966,1002,0
121041,09/04/1966,997.9,0
121041,10/04/1966,999.2,0
121041,11/04/1966,1002.8,0
121041,12/04/1966,1004.4,0
121041,13/04/1966,1005.9,0
121041,14/04/1966,1005.6,0
121041,15/04/1966,997.3,0
121041,16/04/1966,994.7,0
121041,17/04/1966,1001.3,0
121041,18/04/1966,1003.4,0
121041,19/04/1966,1001,0
121041,20/04/1966,1004.7,0
121041,21/04/1966,1020.6,0
121041,22/04/1966,1024.7,0
121041,23/04/1966,1014.2,0
121041,24/04/1966,1008.6,0
121041,25/04/1966,1015.2,0
121041,26/04/1966,1023.1,0
121041,27/04/1966,1017.8,0
121041,28/04/1966,1025.5,0
121041,29/04/1966,1033.5,0
121041,30/04/1966,1032.7,0
121041,01/05/1966,1028,0
121041,02/05/1966,1022.2,0
121041,03/05/1966,1018.6,0
121041,04/05/1966,1013.8,0
121041,05/05/1966,1006.1,0
121041,06/05/1966,1007.9,0
121041,07/05/1966,1009.3,0
121041,08/05/1966,1014.4,0
121041,09/05/1966,1009.4,0
121041,10/05/1966,1014.6,0
121041,11/05/1966,1009.2,0
121041,12/05/1966,1005.8,0
121041,13/05/1966,1015.6,0
121041,14/05/1966,1024.4,0
121041,15/05/1966,1024.5,0
121041,16/05/1966,1022.4,0
121041,17/05/1966,1016.5,0
121041,18/05/1966,1012.9,0
121041,19/05/1966,1015.7,0
121041,20/05/1966,1017.1,0
121041,21/05/1966,1019.7,0
121041,22/05/1966,1012.9,0
121041,23/05/1966,1017.3,0
121041,24/05/1966,1021.8,0
121041,25/05/1966,1019.4,0
121041,26/05/1966,1012.9,0
121041,27/05/1966,1019.3,0
121041,28/05/1966,1023.6,0
121041,29/05/1966,1024.2,0
121041,30/05/1966,1023.4,0
121041,31/05/1966,1020,0
121041,01/06/1966,1019.4,0
121041,02/06/1966,1019.3,0
121041,03/06/1966,1021.7,0
121041,04/06/1966,1014.4,0
121041,05/06/1966,1008.6,0
121041,06/06/1966,1015.5,0
121041,07/06/1966,1018.8,0
121041,08/06/1966,1017,0
121041,09/06/1966,1011.9,0
121041,10/06/1966,1012.4,0
121041,11/06/1966,1015.9,0
121041,12/06/1966,1016.4,0
121041,13/06/1966,1016.7,0
121041,14/06/1966,1016.5,0
121041,15/06/1966,1013.2,0
121041,16/06/1966,1011.8,0
121041,17/06/1966,1013.6,0
121041,18/06/1966,1011.7,0
121041,19/06/1966,1012,0
121041,20/06/1966,1006.5,0
121041,21/06/1966,1009.1,0
121041,22/06/1966,1013.5,0
121041,23/06/1966,1011.7,0
121041,24/06/1966,1017,0
121041,25/06/1966,1021,0
121041,26/06/1966,1021.5,0
121041,27/06/1966,1015.8,0
121041,28/06/1966,1009.5,0
121041,29/06/1966,1014.5,0
121041,30/06/1966,1023.1,0
121041,01/07/1966,1023.1,0
121041,02/07/1966,1018,0
121041,03/07/1966,1014.2,0
121041,04/07/1966,1014.1,0
121041,05/07/1966,1010.1,0
121041,06/07/1966,1008.2,0
121041,07/07/1966,1014.9,0
121041,08/07/1966,1020,0
121041,09/07/1966,1021,0
121041,10/07/1966,1017.2,0
121041,11/07/1966,1009.7,0
121041,12/07/1966,1015.4,0
121041,13/07/1966,1011.6,0
121041,14/07/1966,1011.6,0
121041,15/07/1966,1015.4,0
121041,16/07/1966,1009.3,0
121041,17/07/1966,1012.4,0
121041,18/07/1966,1013.4,0
121041,19/07/1966,1011,0
121041,20/07/1966,1014.4,0
121041,21/07/1966,1014.7,0
121041,22/07/1966,1012.7,0
121041,23/07/1966,1013.5,0
121041,24/07/1966,1009,0
121041,25/07/1966,1006.4,0
121041,26/07/1966,1011.8,0
121041,27/07/1966,1011.8,0
121041,28/07/1966,1016.8,0
121041,29/07/1966,1011.1,0
121041,30/07/1966,1010.1,0
121041,31/07/1966,1014,0
121041,01/08/1966,1010.7,0
121041,02/08/1966,1009.5,0
121041,03/08/1966,1006.5,0
121041,04/08/1966,1005,0
121041,05/08/1966,1011,0
121041,06/08/1966,1014.1,0
121041,07/08/1966,1009.6,0
121041,08/08/1966,1008,0
121041,09/08/1966,1014.2,0
121041,10/08/1966,1013.6,0
121041,11/08/1966,1016.8,0
121041,12/08/1966,1016.5,0
121041,13/08/1966,1013.2,0
121041,14/08/1966,1019.8,0
121041,15/08/1966,1026.3,0
121041,16/08/1966,1030.8,0
121041,17/08/1966,1027.2,0
121041,18/08/1966,1020.6,0
121041,19/08/1966,1017,0
121041,20/08/1966,1014,0
121041,21/08/1966,1011.2,0
121041,22/08/1966,1008.2,0
121041,23/08/1966,1015.9,0
121041,24/08/1966,1020.6,0
121041,25/08/1966,1019.2,0
121041,26/08/1966,1018.2,0
121041,27/08/1966,1015.4,0
121041,28/08/1966,1014.7,0
121041,29/08/1966,1011.4,0
121041,30/08/1966,1005.8,0
121041,31/08/1966,1007.3,0
121041,01/09/1966,1011.7,0
121041,02/09/1966,1009.4,0
121041,03/09/1966,1013.2,0
121041,04/09/1966,1014.3,0
121041,05/09/1966,1014.4,0
121041,06/09/1966,1018.8,0
121041,07/09/1966,1021.7,0
121041,08/09/1966,1019.2,0
121041,09/09/1966,1018.3,0
121041,10/09/1966,1017.5,0
121041,11/09/1966,1019.9,0
121041,12/09/1966,1011.8,0
121041,13/09/1966,1010.9,0
121041,14/09/1966,1016.3,0
121041,15/09/1966,1010.4,0
121041,16/09/1966,1024.7,0
121041,17/09/1966,1025.5,0
121041,18/09/1966,1023.6,0
121041,19/09/1966,1027.6,0
121041,20/09/1966,1027.2,0
121041,21/09/1966,1023.9,0
121041,22/09/1966,1023.6,0
121041,23/09/1966,1021.8,0
121041,24/09/1966,1022.4,0
121041,25/09/1966,1021.1,0
121041,26/09/1966,1018.1,0
121041,27/09/1966,1018.4,0
121041,28/09/1966,1015.9,0
121041,29/09/1966,1010.7,0
121041,30/09/1966,1006,0
121041,01/10/1966,1002.2,0
121041,02/10/1966,998.1,0
121041,03/10/1966,995.6,0
121041,04/10/1966,1000.4,0
121041,05/10/1966,1012.4,0
121041,06/10/1966,1016.3,0
121041,07/10/1966,1015.8,0
121041,08/10/1966,1013.2,0
121041,09/10/1966,1012.5,0
121041,10/10/1966,1013.4,0
121041,11/10/1966,1017.6,0
121041,12/10/1966,1015.2,0
121041,13/10/1966,1011.7,0
121041,14/10/1966,1010.4,0
121041,15/10/1966,1006.2,0
121041,16/10/1966,1003.8,0
121041,17/10/1966,1006.6,0
121041,18/10/1966,1004.8,0
121041,19/10/1966,1003.4,0
121041,20/10/1966,1004.7,0
121041,21/10/1966,1009.4,0
121041,22/10/1966,1016,0
121041,23/10/1966,1005.7,0
121041,24/10/1966,1006.1,0
121041,25/10/1966,1003.4,0
121041,26/10/1966,1002.1,0
121041,27/10/1966,1006.9,0
121041,28/10/1966,1014.9,0
121041,29/10/1966,1021.4,0
121041,30/10/1966,1025.6,0
121041,31/10/1966,1025.7,0
121041,01/11/1966,1015,0
121041,02/11/1966,1019.8,0
121041,03/11/1966,1014.7,0
121041,04/11/1966,1001.6,0
121041,05/11/1966,993.4,0
121041,06/11/1966,1005.9,0
121041,07/11/1966,1017.5,0
121041,08/11/1966,1016.4,0
121041,09/11/1966,1009.4,0
121041,10/11/1966,1017.5,0
121041,11/11/1966,1026.4,0
121041,12/11/1966,1029.3,0
121041,13/11/1966,1026.5,0
121041,14/11/1966,1020.7,0
121041,15/11/1966,1015.2,0
121041,16/11/1966,997.5,0
121041,17/11/1966,1001.9,0
121041,18/11/1966,1012.2,0
121041,19/11/1966,1013.4,0
121041,20/11/1966,1011,0
121041,21/11/1966,1014,0
121041,22/11/1966,1014.4,0
121041,23/11/1966,1017.8,0
121041,24/11/1966,1022,0
121041,25/11/1966,1025.2,0
121041,26/11/1966,1023,0
121041,27/11/1966,1022,0
121041,28/11/1966,1009.1,0
121041,29/11/1966,1006.8,0
121041,30/11/1966,994.5,0
121041,01/12/1966,991.5,0
121041,02/12/1966,981.4,0
121041,03/12/1966,996.4,0
121041,04/12/1966,1010.1,0
121041,05/12/1966,1021.8,0
121041,06/12/1966,1020.3,0
121041,07/12/1966,1022.7,0
121041,08/12/1966,1016.9,0
121041,09/12/1966,1006.4,0
121041,10/12/1966,992.2,0
121041,11/12/1966,1000.4,0
121041,12/12/1966,986.6,0
121041,13/12/1966,984.7,0
121041,14/12/1966,1005.6,0
121041,15/12/1966,1019.3,0
121041,16/12/1966,1022.5,0
121041,17/12/1966,1024.8,0
121041,18/12/1966,1019.7,0
121041,19/12/1966,1020.9,0
121041,20/12/1966,1009.8,0
121041,21/12/1966,1016.2,0
121041,22/12/1966,1011.7,0
121041,23/12/1966,1009.3,0
121041,24/12/1966,1005.5,0
121041,25/12/1966,1014.8,0
121041,26/12/1966,1024.8,0
121041,27/12/1966,1012.3,0
121041,28/12/1966,1009.4,0
121041,29/12/1966,1007.2,0
121041,30/12/1966,1013.3,0
121041,31/12/1966,1017.2,0
121041,01/01/1967,1016.2,0
121041,02/01/1967,1018.5,0
121041,03/01/1967,1018.9,0
121041,04/01/1967,1017.4,0
121041,05/01/1967,1011.5,0
121041,06/01/1967,1020.5,0
121041,07/01/1967,1020.7,0
121041,08/01/1967,1018.8,0
121041,09/01/1967,1019.8,0
121041,10/01/1967,1018.5,0
121041,11/01/1967,1009.7,0
121041,12/01/1967,1019.7,0
121041,13/01/1967,1027.3,0
121041,14/01/1967,1032.8,0
121041,15/01/1967,1035.7,0
121041,16/01/1967,1033.2,0
121041,17/01/1967,1023.8,0
121041,18/01/1967,1017.6,0
121041,19/01/1967,1016.1,0
121041,20/01/1967,1016.9,0
121041,21/01/1967,1014.2,0
121041,22/01/1967,1018.3,0
121041,23/01/1967,1012.7,0
121041,24/01/1967,1007.7,0
121041,25/01/1967,1013.1,0
121041,26/01/1967,1012.3,0
121041,27/01/1967,1023.6,0
121041,28/01/1967,1020.9,0
121041,29/01/1967,1017.4,0
121041,30/01/1967,1018,0
121041,31/01/1967,1019.7,0
121041,01/02/1967,1022.5,0
121041,02/02/1967,1023.9,0
121041,03/02/1967,1024.7,0
121041,04/02/1967,1026.6,0
121041,05/02/1967,1033.6,0
121041,06/02/1967,1031.8,0
121041,07/02/1967,1026.9,0
121041,08/02/1967,1024.5,0
121041,09/02/1967,1025,0
121041,10/02/1967,1025.6,0
121041,11/02/1967,1024.8,0
121041,12/02/1967,1029.4,0
121041,13/02/1967,1029.7,0
121041,14/02/1967,1027.5,0
121041,15/02/1967,1017.9,0
121041,16/02/1967,1006.1,0
121041,17/02/1967,997.4,0
121041,18/02/1967,1001.7,0
121041,19/02/1967,1000.1,0
121041,20/02/1967,1002.2,0
121041,21/02/1967,1002.4,0
121041,22/02/1967,1017.6,0
121041,23/02/1967,1006.5,0
121041,24/02/1967,1019.9,0
121041,25/02/1967,1009.2,0
121041,26/02/1967,1007,0
121041,27/02/1967,1014.8,0
121041,28/02/1967,1001.4,0
121041,01/03/1967,1014.8,0
121041,02/03/1967,1015.1,0
121041,03/03/1967,1024.1,0
121041,04/03/1967,1024.5,0
121041,05/03/1967,1018.7,0
121041,06/03/1967,1025.3,0
121041,07/03/1967,1020.7,0
121041,08/03/1967,1009,0
121041,09/03/1967,1000.3,0
121041,10/03/1967,1004.9,0
121041,11/03/1967,1008.6,0
121041,12/03/1967,1016.4,0
121041,13/03/1967,1014.4,0
121041,14/03/1967,1034.9,0
121041,15/03/1967,1029.8,0
121041,16/03/1967,1029.1,0
121041,17/03/1967,1027,0
121041,18/03/1967,1012.7,0
121041,19/03/1967,1018.9,0
121041,20/03/1967,1024.8,0
121041,21/03/1967,1026.1,0
121041,22/03/1967,1023.6,0
121041,23/03/1967,1019.2,0
121041,24/03/1967,1024.4,0
121041,25/03/1967,1014.1,0
121041,26/03/1967,1004,0
121041,27/03/1967,1003,0
121041,28/03/1967,999.4,0
121041,29/03/1967,1005.7,0
121041,30/03/1967,1013.6,0
121041,31/03/1967,1018.2,0
121041,01/04/1967,1023.7,0
121041,02/04/1967,1021.6,0
121041,03/04/1967,1015.2,0
121041,04/04/1967,1019.8,0
121041,05/04/1967,1014.1,0
121041,06/04/1967,995.7,0
121041,07/04/1967,1001.5,0
121041,08/04/1967,1007.8,0
121041,09/04/1967,1005,0
121041,10/04/1967,1004.8,0
121041,11/04/1967,1012.7,0
121041,12/04/1967,1018,0
121041,13/04/1967,1019.5,0
121041,14/04/1967,1021,0
121041,15/04/1967,1020.1,0
121041,16/04/1967,1022.2,0
121041,17/04/1967,1018.1,0
121041,18/04/1967,1016.3,0
121041,19/04/1967,1018.7,0
121041,20/04/1967,1002.8,0
121041,21/04/1967,998.2,0
121041,22/04/1967,1012.7,0
121041,23/04/1967,1014.1,0
121041,24/04/1967,1022.2,0
121041,25/04/1967,1020.6,0
121041,26/04/1967,1022.7,0
121041,27/04/1967,1024,0
121041,28/04/1967,1026,0
121041,29/04/1967,1024.3,0
121041,30/04/1967,1016,0
121041,01/05/1967,1005.2,0
121041,02/05/1967,1005.8,0
121041,03/05/1967,1008.8,0
121041,04/05/1967,1011.1,0
121041,05/05/1967,1007,0
121041,06/05/1967,1008.6,0
121041,07/05/1967,1016.9,0
121041,08/05/1967,1023.4,0
121041,09/05/1967,1025.1,0
121041,10/05/1967,1020.7,0
121041,11/05/1967,1015.6,0
121041,12/05/1967,1012.9,0
121041,13/05/1967,1012.9,0
121041,14/05/1967,1006.3,0
121041,15/05/1967,1001.5,0
121041,16/05/1967,1003.2,0
121041,17/05/1967,1001.7,0
121041,18/05/1967,1011.2,0
121041,19/05/1967,1019.9,0
121041,20/05/1967,1019.8,0
121041,21/05/1967,1021,0
121041,22/05/1967,1012.7,0
121041,23/05/1967,1009.8,0
121041,24/05/1967,1007.2,0
121041,25/05/1967,997.1,0
121041,26/05/1967,1011,0
121041,27/05/1967,1016.3,0
121041,28/05/1967,1010.9,0
121041,29/05/1967,1019.9,0
121041,30/05/1967,1018.3,0
121041,31/05/1967,1016.3,0
121041,01/06/1967,1019.8,0
121041,02/06/1967,1023.1,0
121041,03/06/1967,1027.3,0
121041,04/06/1967,1026.5,0
121041,05/06/1967,1023.1,0
121041,06/06/1967,1018.1,0
121041,07/06/1967,1008.5,0
121041,08/06/1967,1013.4,0
121041,09/06/1967,1022.4,0
121041,10/06/1967,1022.7,0
121041,11/06/1967,1022.9,0
121041,12/06/1967,1023.8,0
121041,13/06/1967,1022.7,0
121041,14/06/1967,1017.7,0
121041,15/06/1967,1019.8,0
121041,16/06/1967,1023.6,0
121041,17/06/1967,1022.7,0
121041,18/06/1967,1019.7,0
121041,19/06/1967,1016.2,0
121041,20/06/1967,1015.5,0
121041,21/06/1967,1017.4,0
121041,22/06/1967,1021,0
121041,23/06/1967,1017.6,0
121041,24/06/1967,1014.7,0
121041,25/06/1967,1012.9,0
121041,26/06/1967,1018.4,0
121041,27/06/1967,1016.8,0
121041,28/06/1967,1020.2,0
121041,29/06/1967,1022.6,0
121041,30/06/1967,1023.2,0
121041,01/07/1967,1018.8,0
121041,02/07/1967,1014.2,0
121041,03/07/1967,1014.6,0
121041,04/07/1967,1020.8,0
121041,05/07/1967,1022.9,0
121041,06/07/1967,1018.4,0
121041,07/07/1967,1011.9,0
121041,08/07/1967,1011.1,0
121041,09/07/1967,1023.2,0
121041,10/07/1967,1028.3,0
121041,11/07/1967,1022.7,0
121041,12/07/1967,1016.9,0
121041,13/07/1967,1013,0
121041,14/07/1967,1014.7,0
121041,15/07/1967,1021.8,0
121041,16/07/1967,1022.3,0
121041,17/07/1967,1019.3,0
121041,18/07/1967,1015.5,0
121041,19/07/1967,1015.3,0
121041,20/07/1967,1020,0
121041,21/07/1967,1018.9,0
121041,22/07/1967,1013.2,0
121041,23/07/1967,1017.2,0
121041,24/07/1967,1024.2,0
121041,25/07/1967,1020.8,0
121041,26/07/1967,1018.7,0
121041,27/07/1967,1015.6,0
121041,28/07/1967,1012.4,0
121041,29/07/1967,1015,0
121041,30/07/1967,1017.3,0
121041,31/07/1967,1017.1,0
121041,01/08/1967,1015.3,0
121041,02/08/1967,1011.4,0
121041,03/08/1967,1014.6,0
121041,04/08/1967,1016.7,0
121041,05/08/1967,1020,0
121041,06/08/1967,1023.2,0
121041,07/08/1967,1016.2,0
121041,08/08/1967,1008.7,0
121041,09/08/1967,1008.3,0
121041,10/08/1967,1010.1,0
121041,11/08/1967,1013.5,0
121041,12/08/1967,1008.3,0
121041,13/08/1967,1007.4,0
121041,14/08/1967,1008.1,0
121041,15/08/1967,1008.4,0
121041,16/08/1967,1010.4,0
121041,17/08/1967,1017.3,0
121041,18/08/1967,1021.3,0
121041,19/08/1967,1019.3,0
121041,20/08/1967,1022.7,0
121041,21/08/1967,1025.4,0
121041,22/08/1967,1022.6,0
121041,23/08/1967,1016.7,0
121041,24/08/1967,1013.9,0
121041,25/08/1967,1015,0
121041,26/08/1967,1017,0
121041,27/08/1967,1022.2,0
121041,28/08/1967,1021.7,0
121041,29/08/1967,1017,0
121041,30/08/1967,1018,0
121041,31/08/1967,1016.6,0
121041,01/09/1967,1013.6,0
121041,02/09/1967,1008.7,0
121041,03/09/1967,1004.4,0
121041,04/09/1967,1004,0
121041,05/09/1967,1008.7,0
121041,06/09/1967,1014.8,0
121041,07/09/1967,1021,0
121041,08/09/1967,1022.4,0
121041,09/09/1967,1024.6,0
121041,10/09/1967,1024.4,0
121041,11/09/1967,1019,0
121041,12/09/1967,1015.8,0
121041,13/09/1967,1015,0
121041,14/09/1967,1012.1,0
121041,15/09/1967,1008.5,0
121041,16/09/1967,1012.8,0
121041,17/09/1967,1013.4,0
121041,18/09/1967,1014.1,0
121041,19/09/1967,1008.6,0
121041,20/09/1967,1006.6,0
121041,21/09/1967,998.2,0
121041,22/09/1967,1005.2,0
121041,23/09/1967,1015,0
121041,24/09/1967,1016.3,0
121041,25/09/1967,1016.7,0
121041,26/09/1967,1014.2,0
121041,27/09/1967,1020.4,0
121041,28/09/1967,1021.8,0
